datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2007-01-14,RMA,cache,5,14985.00,2463.00,-10420.10,1401.88,6005.89,0.00,1.00,552.10,2.60,979.46,979.46,478.09,2131.66,557.09,500.22,1724.51,1724.51,614.29,271.11,459.04,7898.74,7216.77,8587.93,475.48,478.25,7990.44,522.76,4699.04,6450.37,1145.84,479.02,474.82,556.66,10981.05,342.88,517.03,592.63,372.33,6184.75,178.67,174.77,261.31,482.30,350.49,558.97,396.30,5847.50,468.72,73.98
2007-01-15,RMA,cache,5,14560.00,2439.00,-10561.20,1475.39,5600.72,0.00,1.00,573.80,2.15,1093.65,1093.65,467.19,2132.90,558.32,491.13,1972.01,1972.01,594.10,296.21,455.06,8058.94,7209.84,8861.58,468.95,471.95,7799.32,524.27,5126.94,6562.20,1323.86,467.71,463.02,558.09,11496.20,342.78,513.82,578.67,367.69,5996.25,179.36,178.11,266.80,472.75,350.74,558.61,393.95,5735.25,458.98,75.08
2007-01-16,RMA,cache,5,16587.44,2332.17,-8898.03,1580.47,11413.22,0.00,1.00,574.60,1.86,1203.96,1203.96,459.89,2180.75,559.76,484.48,2210.60,2210.60,578.00,331.33,451.43,8294.69,7299.37,9139.49,462.11,464.81,7684.73,529.48,5472.36,6726.33,1493.89,460.16,456.96,558.31,11916.39,342.16,511.32,563.29,359.91,5850.52,181.21,176.54,277.08,469.05,355.57,568.74,392.68,5657.49,455.53,75.93
2007-01-17,RMA,cache,5,16163.90,2365.34,-4914.03,1611.00,11122.47,0.00,1.00,545.80,1.89,1332.23,1332.23,453.33,2299.70,567.40,478.69,2484.53,2484.53,565.22,380.81,448.12,8649.44,7474.27,9485.47,456.66,459.10,7642.74,539.60,5881.22,7015.78,1655.35,453.48,453.23,560.53,12481.26,340.20,509.55,550.59,353.64,5751.17,184.44,175.63,292.30,467.59,361.15,569.38,389.60,5635.47,458.74,76.56
2007-01-18,RMA,cache,5,17701.79,2389.21,-4773.93,1647.86,12632.69,0.00,1.00,536.70,2.00,1435.87,1435.87,448.24,2412.84,565.09,473.61,2693.03,2693.03,555.76,421.65,445.25,9040.56,7722.20,9883.33,451.95,454.11,7679.82,549.23,6179.77,7307.83,1848.88,448.32,448.67,567.22,12896.85,337.20,509.32,540.70,345.94,5722.00,186.99,176.04,309.35,467.32,367.55,552.08,386.96,5656.08,458.32,77.43
2007-01-19,RMA,cache,5,17759.80,2420.52,-4827.63,1756.97,12625.07,0.00,1.00,561.30,2.23,1393.31,1393.31,443.71,2410.88,550.00,469.01,2518.43,2518.43,549.31,395.41,441.88,9173.96,7923.00,10075.66,447.13,449.14,7750.60,544.26,5917.37,7341.98,1971.93,443.79,444.04,566.05,12505.37,332.71,510.74,531.61,332.40,5716.60,186.01,174.57,314.58,463.99,368.42,543.59,385.19,5600.84,454.77,77.53
2007-01-20,RMA,cache,5,14040.97,2471.21,-4808.43,1780.71,8574.63,0.00,1.00,565.40,2.56,1271.26,1271.26,439.58,2401.46,547.31,463.22,2246.45,2246.45,542.82,354.78,436.30,9088.80,7969.96,9990.96,442.48,444.56,7787.93,532.96,5527.74,7294.46,1846.42,439.75,440.24,555.27,12014.53,326.13,513.14,522.03,322.24,5669.07,184.81,176.70,305.27,457.99,356.32,555.62,383.18,5475.59,448.32,76.38
2007-01-21,RMA,cache,5,14550.16,2458.67,-5152.93,1721.69,9776.37,0.00,1.00,565.00,2.85,1203.62,1203.62,435.89,2424.68,558.71,456.74,2297.79,2297.79,536.00,365.26,422.26,8986.86,7934.51,9889.70,437.71,439.86,7788.74,529.65,5535.84,7273.17,1799.72,436.18,436.77,549.23,12124.98,318.60,515.56,512.05,322.74,5615.92,185.99,177.12,298.58,454.21,347.15,563.95,380.53,5394.61,449.47,76.17
2007-01-22,RMA,cache,5,14438.73,2456.28,-4512.93,1741.95,9618.29,0.00,1.00,555.20,3.17,1042.89,1042.89,432.55,2328.76,564.15,450.16,2057.27,2057.27,530.93,325.65,412.11,8605.71,7846.45,9581.33,430.83,432.12,7760.40,506.18,5068.52,6950.45,1962.35,432.72,438.47,554.31,11494.41,312.49,519.25,502.91,312.66,5543.57,185.13,180.47,294.85,463.62,352.25,563.46,379.40,5262.25,456.51,75.84
2007-01-23,RMA,cache,5,14489.24,2471.71,-4527.93,1666.51,9754.10,0.00,1.00,579.20,3.51,942.02,942.02,428.48,2243.52,562.21,441.63,1626.38,1626.38,524.14,279.03,408.98,8178.62,7660.07,9202.08,424.68,425.70,7682.17,481.35,4398.86,6525.63,1764.27,428.69,436.19,560.70,10516.02,308.90,520.89,493.86,295.93,5482.20,184.12,201.53,281.05,465.91,343.69,561.83,380.31,5096.44,460.17,74.61
2007-01-24,RMA,cache,5,14521.06,2497.42,-4524.43,1643.84,8863.78,0.00,1.00,582.10,3.49,846.95,846.95,423.79,2214.23,566.17,433.84,1361.17,1361.17,516.43,249.98,404.60,7806.37,7407.34,8805.67,419.10,420.06,7557.07,461.37,3883.48,6206.23,1375.96,424.10,430.84,562.14,9807.65,305.22,522.46,484.79,284.30,5386.20,185.75,198.17,264.28,469.41,333.18,574.20,379.97,4947.99,456.46,73.10
2007-01-25,RMA,cache,5,14077.70,2527.78,-5487.03,1616.14,8641.54,0.00,0.00,572.10,3.41,801.47,801.47,418.05,2236.26,577.43,426.75,1255.64,1255.64,507.57,238.35,399.47,7555.96,7150.94,8518.17,413.20,414.32,7405.71,450.82,3664.17,6112.48,1164.09,418.49,424.14,563.61,9483.41,299.86,523.40,475.39,281.33,5298.49,190.62,179.08,252.69,464.91,323.61,579.29,376.99,4860.37,450.24,72.60
2007-01-26,RMA,cache,5,17219.42,2535.00,-5331.93,1533.37,11912.26,0.00,0.00,555.40,3.20,744.79,744.79,412.42,2451.41,576.72,420.63,1091.91,1091.91,499.50,225.41,393.64,7497.86,6984.00,8312.11,407.55,408.64,7270.52,436.97,3274.06,6355.07,1127.76,412.88,420.12,571.24,8868.88,295.92,525.26,467.05,275.78,5289.09,190.52,177.59,247.79,471.44,318.79,570.74,373.41,4908.14,452.03,71.88
2007-01-27,RMA,cache,5,17005.11,2547.22,-5281.93,1386.68,11875.89,0.00,0.00,540.80,2.92,703.10,703.10,406.83,2811.16,564.99,413.90,987.77,987.77,490.42,218.47,387.19,7554.18,6963.64,8134.63,402.10,403.12,7185.31,425.55,3017.51,6617.87,1153.04,407.28,416.31,574.56,8503.98,291.42,527.56,459.16,269.31,5361.68,186.08,176.57,242.74,469.98,310.89,555.94,370.96,5098.98,448.83,71.23
2007-01-28,RMA,cache,5,16686.92,2576.21,-5245.93,1001.56,11922.40,0.00,0.00,562.50,2.70,697.81,697.81,401.06,3223.55,551.29,406.38,984.92,984.92,479.33,218.58,380.27,7633.22,7052.06,8013.76,396.38,397.38,7160.51,419.50,3090.99,6835.02,1163.14,401.53,410.95,568.41,8724.37,285.71,529.56,451.24,267.74,5491.38,183.41,175.08,236.97,460.90,302.82,548.51,369.45,5337.53,440.15,71.00
2007-01-29,RMA,cache,5,16322.34,2791.77,-5309.33,980.28,12244.64,0.00,0.00,573.80,2.32,723.13,723.13,394.77,3625.61,552.34,399.28,1082.81,1082.81,468.33,224.52,372.85,7785.95,7188.95,8024.37,390.35,391.38,7182.24,416.42,3354.29,7047.57,1185.17,395.26,404.81,557.48,9215.57,280.16,530.89,443.74,269.77,5667.93,182.22,173.67,234.29,450.85,298.18,560.79,367.89,5581.67,431.08,71.72
2007-01-30,RMA,cache,5,16153.42,2790.93,-4856.33,1199.49,9658.85,0.00,0.00,607.50,2.09,736.94,736.94,389.05,3930.61,568.27,392.75,1148.86,1148.86,459.60,230.25,366.72,7954.52,7342.06,8076.99,384.30,385.13,7239.20,410.09,3464.65,7209.55,1234.99,389.52,400.24,554.67,9375.69,277.23,532.21,436.64,267.53,5846.92,181.32,174.73,237.96,446.28,298.38,579.23,366.36,5778.25,426.60,72.21
2007-01-31,RMA,cache,5,15993.52,2755.55,-7045.13,1366.10,12943.28,0.00,0.00,623.80,2.06,739.41,739.41,383.22,4166.90,589.54,386.33,1170.46,1170.46,451.44,235.82,361.29,8085.71,7484.21,8096.82,378.06,378.89,7314.94,403.37,3477.33,7328.75,1299.95,383.73,395.00,565.19,9334.51,274.62,531.57,428.29,264.41,5999.45,180.82,174.93,239.21,449.49,294.89,604.63,364.57,5931.53,421.15,72.14
2007-02-01,RMA,cache,5,16251.40,2744.63,-3404.83,1203.85,11131.31,0.00,0.00,631.30,2.32,733.12,733.12,378.01,4379.04,613.06,380.18,1176.38,1176.38,443.50,242.47,356.01,8186.61,7602.20,8077.98,372.61,373.23,7394.74,396.01,3464.15,7431.17,1361.70,378.53,392.05,581.50,9293.54,272.82,531.54,421.69,260.83,6126.30,180.81,176.89,243.41,456.48,292.49,621.87,362.99,6070.67,432.18,72.21
2007-02-02,RMA,cache,5,17785.89,2726.06,-5622.03,-907.29,16535.36,0.00,0.00,622.20,2.87,686.18,686.18,373.47,4478.88,625.94,373.71,1063.53,1063.53,436.04,237.52,350.53,8133.27,7676.91,7909.47,367.25,367.61,7457.76,384.18,3186.47,7383.35,1383.62,373.99,387.87,602.61,8800.70,271.79,535.29,414.69,252.52,6215.62,180.75,187.31,246.16,464.83,289.29,627.82,361.86,6146.82,441.02,71.91
2007-02-03,RMA,cache,5,18961.73,2690.63,-3845.03,-778.53,16352.28,0.00,0.00,641.70,3.89,598.32,598.32,369.38,4465.98,627.58,366.58,845.42,845.42,428.70,224.04,344.28,7806.67,7647.43,7447.94,362.27,362.33,7477.73,369.16,2668.35,7100.32,1337.06,369.96,385.19,616.14,7872.79,271.18,543.60,409.30,243.53,6244.97,182.37,192.47,244.84,470.61,280.68,628.15,362.63,6125.10,451.05,70.57
2007-02-04,RMA,cache,5,18816.59,2682.55,-5033.73,-607.08,15666.24,0.00,0.00,669.20,4.96,533.31,533.31,364.24,4472.32,634.96,357.78,718.01,718.01,419.43,222.51,336.80,7357.07,7482.90,6875.59,356.32,356.33,7436.11,357.84,2381.78,6745.92,1241.00,364.94,380.84,620.99,7393.29,268.09,553.63,403.85,240.74,6227.47,186.33,187.68,241.51,463.47,270.77,643.49,364.12,6073.22,447.15,69.40
2007-02-05,RMA,cache,5,19112.32,2543.38,-5404.13,-425.59,16019.29,0.00,0.00,693.80,5.82,492.91,492.91,357.87,4481.17,656.21,348.65,665.49,665.49,409.34,223.23,328.59,6955.97,7224.41,6416.74,349.32,349.53,7329.31,349.39,2300.18,6437.24,1128.66,358.64,375.40,626.00,7312.39,262.75,561.79,398.38,240.83,6180.51,188.58,184.66,237.82,454.18,263.73,668.18,363.96,5998.32,445.59,68.86
2007-02-06,RMA,cache,5,18748.25,2469.41,-5019.13,-332.84,15361.44,0.00,0.00,692.50,6.34,474.41,474.41,350.86,4513.94,678.18,340.56,664.53,664.53,399.38,223.86,320.47,6704.38,6935.40,6162.85,342.16,342.46,7174.16,342.45,2328.97,6241.89,1056.91,351.65,369.90,640.90,7408.70,257.77,566.92,393.57,241.41,6148.33,188.49,183.30,234.15,447.45,258.62,687.87,361.70,5926.58,441.26,68.98
2007-02-07,RMA,cache,5,18208.20,2428.89,-5143.13,-270.87,14437.95,0.00,0.00,682.90,6.24,446.93,446.93,345.07,4493.03,690.47,333.75,613.01,613.01,391.58,216.59,314.26,6506.33,6685.56,5942.42,335.96,336.07,7011.65,331.89,2118.75,6075.87,1035.32,345.82,365.10,662.18,6991.32,256.14,572.89,388.92,236.80,6125.80,187.25,182.37,230.10,449.59,256.80,690.96,359.81,5854.80,437.54,68.65
2007-02-08,RMA,cache,5,17803.41,2416.89,-5422.13,-292.39,13618.04,0.00,0.00,680.80,5.61,418.48,418.48,340.38,4407.62,688.68,327.35,524.32,524.32,384.17,208.04,310.53,6243.29,6476.14,5660.51,330.77,330.82,6863.00,320.70,1806.75,5856.87,1001.61,341.18,361.26,677.80,6350.50,255.43,580.09,384.09,229.76,6068.77,185.89,182.84,224.89,464.55,256.91,684.86,359.69,5771.80,442.16,67.64
2007-02-09,RMA,cache,5,17497.67,2374.71,-5851.73,-361.95,13564.97,0.00,0.00,678.80,4.67,394.31,394.31,335.29,4325.47,683.17,321.95,474.05,474.05,376.54,202.28,306.75,5981.07,6267.28,5426.23,325.82,325.77,6703.66,312.02,1608.80,5638.57,976.16,336.15,357.11,680.39,5876.74,253.82,587.53,378.73,225.07,5991.08,185.01,184.96,219.40,492.11,253.76,681.04,357.89,5676.46,448.96,66.72
2007-02-10,RMA,cache,5,18130.58,2363.02,-5634.53,-990.02,15181.80,0.00,0.00,683.00,3.67,385.52,385.52,330.35,4288.67,680.55,315.61,474.16,474.16,366.68,199.97,303.43,5788.17,6042.77,5298.98,321.29,321.28,6518.56,306.18,1644.24,5489.35,962.63,331.19,353.49,677.43,5900.76,250.40,592.16,373.18,222.44,5897.78,184.96,188.19,216.59,486.82,249.47,680.03,357.55,5573.89,442.44,66.51
2007-02-11,RMA,cache,5,18685.27,2358.26,-5370.93,-2518.10,18205.78,0.00,0.00,672.50,2.75,388.00,388.00,325.44,4276.93,680.19,311.28,512.63,512.63,356.24,200.33,299.21,5707.53,5839.09,5293.61,316.84,316.83,6326.05,301.23,1788.33,5427.52,959.93,326.28,348.75,675.00,6153.82,246.55,594.56,367.85,221.37,5808.03,185.80,187.09,215.51,482.79,246.65,680.31,357.80,5482.09,439.12,67.33
2007-02-12,RMA,cache,5,19692.30,2423.67,-5385.03,-3157.80,21445.24,0.00,0.00,662.00,2.01,377.89,377.89,321.28,4224.13,678.32,307.83,505.80,505.80,349.04,201.05,293.51,5617.09,5697.07,5206.90,312.09,311.83,6164.38,293.69,1707.86,5330.02,939.28,322.09,345.47,674.93,5875.62,244.72,599.38,361.99,216.05,5721.58,186.55,178.85,217.95,483.21,245.78,673.74,361.47,5402.80,436.77,67.56
2007-02-13,RMA,cache,5,22282.00,2599.57,-5888.63,-3215.73,23525.61,0.00,0.00,651.50,1.56,359.89,359.89,317.85,4161.47,669.31,302.24,468.34,468.34,341.86,202.56,287.24,5414.09,5560.20,4956.26,307.33,306.86,6009.83,285.55,1570.73,5135.21,873.02,318.69,343.31,672.75,5501.12,243.50,605.52,356.04,210.53,5619.38,184.73,151.44,217.93,481.26,241.81,662.97,371.25,5305.46,437.87,66.82
2007-02-14,RMA,cache,5,33588.62,2674.60,-4998.83,-3204.66,33809.08,0.00,0.00,640.90,1.39,341.37,341.37,314.04,4095.01,657.55,295.54,432.84,432.84,333.81,200.45,280.67,5151.26,5366.51,4634.57,302.32,301.68,5826.61,277.64,1441.64,4894.09,779.61,314.92,340.98,665.24,5191.00,241.39,612.00,351.65,203.97,5494.28,172.58,118.40,211.83,476.27,233.21,652.00,379.67,5174.48,436.44,66.31
2007-02-15,RMA,cache,5,46376.61,2665.38,-5548.93,-2138.45,45435.57,0.00,0.00,630.40,1.48,314.81,314.81,309.27,3983.64,646.73,288.15,360.43,360.43,325.68,183.79,273.61,4807.43,5114.72,4204.83,296.80,296.03,5612.30,268.31,1179.67,4579.31,633.30,310.19,337.55,655.82,4594.16,236.78,616.39,347.63,187.89,5339.17,147.84,110.87,193.05,464.11,215.24,641.35,379.39,5007.87,426.06,65.41
2007-02-16,RMA,cache,5,46340.77,2609.35,-5367.03,-275.34,43435.27,0.00,0.00,663.90,1.83,282.39,282.39,303.62,3811.50,638.67,280.30,274.29,274.29,317.80,158.33,265.16,4313.94,4790.23,3613.96,290.49,289.54,5362.16,256.64,854.76,4144.78,471.57,304.54,333.18,646.87,3792.82,228.81,617.30,343.18,173.02,5147.21,130.77,117.40,170.24,450.39,193.46,639.29,371.66,4796.13,416.35,63.94
2007-02-17,RMA,cache,5,44440.50,2625.21,-5259.33,638.50,40197.40,0.00,0.00,665.40,2.29,253.83,253.83,298.41,3555.64,646.51,272.11,206.45,206.45,311.60,143.77,255.79,3703.57,4414.98,2935.11,284.20,282.93,5106.55,243.31,544.22,3635.28,348.20,299.33,328.89,639.92,2761.75,223.89,617.49,338.74,163.30,4945.22,128.80,129.62,159.71,441.40,181.55,656.42,361.33,4584.00,409.62,62.34
2007-02-18,RMA,cache,5,40038.73,2613.31,-5590.93,855.15,35736.18,0.00,0.00,618.60,2.78,232.62,232.62,293.10,3280.88,659.48,263.33,170.74,170.74,305.23,140.47,246.94,3055.22,4015.65,2249.01,277.85,276.34,4819.67,230.91,337.60,3089.62,269.13,294.06,324.27,641.81,1903.41,220.88,617.07,334.20,159.26,4742.18,135.25,147.19,156.88,432.32,175.49,655.65,352.12,4363.16,398.00,59.48
2007-02-19,RMA,cache,5,35829.32,2582.96,-5354.83,905.60,31346.22,0.00,0.00,575.00,3.33,216.03,216.03,284.59,3055.55,641.12,254.04,163.90,163.90,297.59,142.68,235.18,2539.32,3572.88,1747.48,268.88,267.22,4472.07,221.07,281.59,2626.41,233.38,285.55,317.82,651.12,1636.74,217.66,615.98,329.86,163.02,4513.44,145.67,158.32,157.34,413.46,172.60,621.48,342.09,4090.29,383.42,57.82
2007-02-20,RMA,cache,5,32748.75,2514.23,-5412.63,880.19,28214.41,0.00,0.00,626.30,3.86,207.79,207.79,277.91,2833.59,603.94,244.88,162.59,162.59,291.38,150.07,226.70,2216.63,3190.32,1486.27,261.60,259.71,4173.31,212.79,244.21,2350.11,226.55,278.98,312.30,647.14,1366.47,217.79,617.78,326.16,165.88,4305.07,153.69,162.13,162.89,417.39,175.43,595.37,336.50,3889.97,384.46,57.31
2007-02-21,RMA,cache,5,29925.28,2442.38,-5387.53,802.68,25320.34,0.00,0.00,658.80,4.17,203.83,203.83,271.55,2656.46,602.17,235.97,164.85,164.85,283.99,156.35,221.71,1966.94,2866.26,1275.88,256.48,254.65,3867.31,206.92,230.97,2130.75,244.77,272.64,306.29,623.47,1231.78,215.65,617.50,322.06,167.96,4086.86,158.15,165.66,165.18,415.34,176.12,621.35,334.06,3682.97,357.29,55.65
2007-02-22,RMA,cache,5,27928.14,2378.27,-9561.58,710.98,23321.04,0.00,0.00,661.30,4.21,197.73,197.73,260.73,2521.57,630.34,227.46,168.18,168.18,273.19,159.12,215.55,1828.20,2550.62,1219.21,249.39,247.81,3563.50,203.53,258.83,1995.60,290.76,261.42,295.60,613.41,1446.63,206.01,610.82,316.99,169.77,3848.77,161.63,165.29,164.40,413.20,175.79,651.26,328.82,3448.57,324.32,56.45
2007-02-23,RMA,cache,5,26081.79,2349.95,-9576.38,260.73,21084.80,0.00,0.00,673.80,4.14,196.94,196.94,251.89,2380.28,651.26,223.89,169.25,169.25,266.17,161.56,210.21,1832.20,2332.50,1269.14,241.32,239.94,3364.18,200.26,269.52,2022.08,334.91,252.46,286.75,636.23,1452.48,199.39,602.96,312.80,170.47,3688.94,162.91,165.48,165.48,424.26,177.01,662.21,334.59,3346.36,307.15,57.34
2007-02-24,RMA,cache,5,24740.53,2287.76,-10501.18,473.04,19457.47,0.00,0.00,689.60,3.87,194.58,194.58,243.43,2284.62,662.59,217.31,173.32,173.32,258.23,163.13,205.55,1859.46,2191.98,1347.38,233.80,232.88,3150.72,197.82,322.26,2002.26,383.48,244.01,281.93,652.65,1761.89,193.43,594.39,307.96,171.02,3514.31,163.54,167.12,166.75,423.84,177.23,672.34,338.73,3185.94,301.31,57.42
2007-02-25,RMA,cache,5,23575.96,2269.23,-10698.78,320.43,19481.98,0.00,0.00,691.30,3.37,191.89,191.89,236.40,2218.82,671.37,211.62,183.28,183.28,248.16,163.85,202.56,1963.05,2100.82,1556.61,227.54,227.10,2939.12,195.93,435.56,2042.54,479.06,237.06,274.46,662.04,2359.90,185.45,586.75,300.95,172.48,3336.22,164.81,168.02,168.19,393.89,177.37,685.09,335.79,3009.45,298.29,59.18
2007-02-26,RMA,cache,5,23714.97,2288.95,-9491.78,-223.12,21094.16,0.00,0.00,688.70,2.80,192.61,192.61,230.00,2164.92,682.54,209.75,191.42,191.42,242.67,165.17,200.11,2127.90,2083.55,1770.52,221.08,220.71,2812.54,193.80,492.77,2159.50,545.87,230.74,266.58,675.58,2559.43,182.81,583.54,293.76,172.60,3208.38,165.93,163.06,170.72,397.42,178.51,690.01,329.48,2937.80,303.37,60.56
2007-02-27,RMA,cache,5,25072.64,2252.61,-9247.88,-778.60,24121.58,0.00,0.00,669.30,2.18,193.56,193.56,223.68,2136.50,688.76,207.01,197.38,197.38,237.39,166.67,197.62,2275.23,2143.07,1900.43,215.44,215.20,2734.57,192.07,543.08,2243.73,546.13,224.44,259.32,683.98,2778.78,181.28,581.77,286.20,171.06,3102.38,164.88,146.82,171.75,383.48,178.49,686.49,315.28,2865.04,302.50,60.55
2007-02-28,RMA,cache,5,28497.78,2248.88,-9479.58,-1094.18,28622.14,0.00,0.00,650.00,1.86,194.63,194.63,217.84,2119.18,685.15,204.29,207.60,207.60,231.74,166.42,194.77,2402.53,2227.82,2008.21,210.53,210.43,2683.55,190.48,608.01,2311.93,526.86,218.53,250.77,684.41,3045.00,178.87,580.74,277.79,166.93,3005.86,158.04,130.64,169.94,378.06,176.11,672.71,303.16,2796.66,296.94,61.35
2007-03-01,RMA,cache,5,31915.36,2472.52,-8901.58,-1277.43,32269.00,0.00,0.00,596.70,1.92,194.83,194.83,212.66,2105.15,670.29,201.42,214.97,214.97,226.55,161.41,191.48,2510.01,2308.65,2104.63,205.84,205.77,2649.98,188.58,650.39,2371.58,489.22,213.26,241.75,676.08,3255.95,175.76,581.32,269.07,160.89,2918.41,146.95,124.83,163.49,373.60,170.50,647.38,291.46,2733.08,294.95,61.89
2007-03-02,RMA,cache,5,36724.32,2588.07,-7908.68,-300.17,36126.00,0.00,0.00,561.30,2.44,192.67,192.67,208.54,2078.17,638.59,198.23,206.38,206.38,222.78,151.56,188.35,2536.11,2371.74,2122.91,201.74,201.63,2636.10,185.79,610.09,2375.90,427.84,209.09,235.97,659.81,3142.86,172.60,584.79,260.92,154.42,2843.46,138.01,123.20,154.98,374.65,163.45,604.52,281.37,2688.12,307.82,62.15
2007-03-03,RMA,cache,5,39413.31,2890.56,-7926.68,76.74,35855.12,0.00,0.00,503.80,3.37,186.67,186.67,204.69,2024.99,590.83,194.65,184.04,184.04,219.80,142.02,185.19,2422.92,2393.88,1977.80,198.06,197.91,2624.57,182.09,495.07,2280.85,347.75,205.22,230.94,631.76,2719.17,169.48,591.37,253.12,148.87,2777.24,132.84,123.89,147.73,367.22,157.27,558.74,271.96,2645.18,306.16,61.46
2007-03-04,RMA,cache,5,39343.52,2906.61,-10123.68,574.60,35411.41,0.00,0.00,499.20,4.57,178.63,178.63,200.59,1944.24,539.89,190.54,163.88,163.88,216.25,136.11,181.61,2186.97,2348.16,1716.63,194.37,194.31,2589.65,177.98,398.43,2083.95,276.07,201.03,225.34,587.71,2354.43,165.43,597.27,245.28,145.43,2702.69,130.99,127.57,143.08,355.90,152.28,514.46,263.37,2575.58,285.28,60.02
2007-03-05,RMA,cache,5,38028.11,3272.53,-9896.08,1223.42,33539.72,0.00,0.00,429.60,5.58,171.08,171.08,196.46,1863.70,499.96,186.12,156.80,156.80,211.25,134.06,177.25,1983.09,2222.53,1517.11,190.32,190.35,2506.13,173.88,385.66,1903.99,235.99,196.84,219.46,544.14,2347.19,160.14,597.29,238.44,145.32,2606.39,131.47,127.53,141.10,320.89,149.23,482.27,259.60,2460.48,265.42,59.74
2007-03-06,RMA,cache,5,36222.74,3297.43,-9373.41,1522.78,31452.23,0.00,0.00,441.40,6.22,165.40,165.40,192.48,1776.23,460.79,182.25,151.59,151.59,206.99,133.84,172.93,1850.83,2078.54,1397.25,186.28,186.26,2400.50,170.00,352.33,1782.58,214.28,192.89,216.33,507.12,2260.10,157.09,592.07,230.96,144.03,2507.54,130.96,126.29,140.31,306.60,147.76,443.04,258.00,2353.89,266.75,59.58
2007-03-07,RMA,cache,5,33408.75,3238.91,-9344.11,1510.54,28480.28,0.00,0.00,453.30,6.27,161.51,161.51,187.60,1699.65,439.85,178.72,149.92,149.92,202.36,132.63,168.72,1764.15,1946.19,1359.14,182.14,182.11,2286.90,166.47,342.62,1704.62,209.51,188.07,211.60,469.23,2250.31,154.61,577.07,223.74,142.77,2410.40,130.09,130.51,137.98,305.49,145.83,443.32,254.56,2249.59,259.72,59.68
2007-03-08,RMA,cache,5,31811.19,3152.34,-9424.71,1408.03,26244.43,0.00,0.00,505.00,5.86,160.33,160.33,183.17,1613.73,453.63,176.28,144.33,144.33,200.26,131.42,165.04,1685.05,1857.49,1306.25,178.47,178.32,2204.86,163.07,266.74,1657.06,215.02,183.62,208.35,450.16,1746.50,154.87,553.02,216.85,140.68,2334.37,132.12,137.71,136.52,320.28,145.41,465.72,251.54,2208.39,250.36,59.27
2007-03-09,RMA,cache,5,30383.06,3072.04,-10024.01,1385.07,24676.31,0.00,0.00,555.00,5.16,158.96,158.96,179.19,1535.02,489.47,173.17,140.41,140.41,198.11,132.82,162.39,1582.27,1792.95,1195.65,175.14,174.97,2141.70,160.48,229.59,1583.19,221.99,179.54,205.65,459.31,1444.36,155.53,524.45,210.28,140.25,2260.12,136.56,143.48,137.49,324.28,146.08,511.59,249.42,2171.40,236.64,57.63
2007-03-10,RMA,cache,5,27712.61,3001.20,-10173.61,1454.33,21661.70,0.00,0.00,650.00,4.16,157.07,157.07,175.53,1481.11,541.70,170.02,140.99,140.99,194.45,136.26,159.98,1512.05,1719.86,1136.27,172.03,171.95,2062.58,158.60,249.66,1519.64,240.03,175.77,202.75,491.10,1502.15,155.19,502.96,204.08,142.10,2175.56,140.84,149.16,140.18,327.18,146.93,572.50,251.24,2101.89,224.06,56.97
2007-03-11,RMA,cache,5,21366.08,2951.85,-10391.71,1629.87,15548.42,0.00,0.00,600.40,3.12,155.64,155.64,172.43,1449.29,603.28,166.76,149.04,149.04,189.38,139.77,157.94,1538.25,1637.76,1213.19,169.08,169.11,1963.63,157.23,368.87,1522.10,272.87,172.68,199.39,540.92,2079.61,153.74,492.98,198.03,144.70,2074.94,144.68,151.62,143.47,333.74,148.27,621.73,254.53,2002.27,220.62,57.60
2007-03-12,RMA,cache,5,22528.19,2901.52,-9936.51,2227.34,16404.58,0.00,0.00,579.20,2.23,159.38,159.38,169.95,1439.80,620.24,163.85,179.10,179.10,183.55,142.96,156.52,1782.26,1601.97,1542.25,166.32,166.48,1870.88,156.24,642.10,1689.99,328.52,170.33,195.98,595.82,3181.39,151.85,491.60,192.17,147.23,1976.33,147.29,151.03,146.25,333.58,149.60,602.80,254.44,1915.38,229.59,60.00
2007-03-13,RMA,cache,5,21616.35,2801.77,-9589.71,2283.10,15022.53,0.00,0.00,618.30,1.54,173.18,173.18,167.65,1457.03,598.12,161.91,235.97,235.97,178.97,146.62,155.64,2244.69,1710.30,2087.56,163.75,163.95,1853.85,155.48,969.02,2037.10,381.56,168.06,192.31,606.47,4203.39,151.33,495.14,186.48,148.89,1919.49,148.65,146.38,148.51,318.85,150.77,592.31,249.07,1914.35,238.90,62.58
