datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,rsl,x2
2012-11-09,RMA,base,2,10950.50,1231.00,-6754.00,1863.71,3825.43,1.00,0.00,775.50,1.47,4203.01,4203.01,577.36,16274.71,551.40,812.93,6864.06,6864.06,1068.22,1732.10,727.33,18685.45,18106.65,18339.81,627.94,639.93,17870.37,1412.29,12047.24,18100.45,9075.44,575.44,501.63,642.01,19932.07,288.12,329.54,358.75,17238.55,308.41,159.02,1029.83,458.41,937.79,691.19,296.39,17266.36,466.54,566.80,85.38
2012-11-10,RMA,base,2,10840.50,1224.00,-6635.00,1687.77,3993.60,1.00,0.00,712.67,1.58,4202.88,4202.88,585.46,16322.24,556.25,825.66,6826.25,6826.25,1082.16,1694.36,736.54,18710.55,18215.00,18369.19,639.51,651.78,17968.99,1412.32,12040.13,18150.49,8930.58,583.08,500.33,656.99,19967.07,291.70,327.54,355.41,17313.69,307.18,159.18,1021.65,470.17,945.89,721.59,295.66,17338.18,467.99,567.37,85.38
2012-11-11,RMA,base,2,11071.50,1235.00,-6002.00,1911.27,4640.00,1.00,0.00,713.29,1.78,4298.49,4298.49,595.69,16403.16,565.44,839.02,6989.11,6989.11,1096.75,1725.60,747.49,18766.23,18296.73,18459.17,651.06,663.30,18059.19,1438.94,12284.59,18234.56,8847.87,593.01,504.43,669.81,20308.77,295.16,325.45,359.09,17395.06,315.19,160.35,1030.46,469.21,963.53,739.27,297.37,17420.22,464.97,568.51,85.64
2012-11-12,RMA,base,2,10643.60,1234.00,-5972.00,1990.59,4173.86,1.00,0.00,732.79,2.07,4357.23,4357.23,607.52,16472.46,576.50,852.85,7105.84,7105.84,1112.14,1719.06,758.01,18872.65,18387.12,18641.23,662.23,674.79,18143.54,1461.57,12410.76,18362.27,8937.72,604.73,510.83,690.04,20474.30,298.54,323.63,360.34,17483.24,314.01,162.71,1037.92,478.95,983.75,720.36,299.80,17502.52,469.80,570.59,86.01
2012-11-13,RMA,base,2,10375.20,1255.00,-6327.00,2069.78,3494.90,1.00,0.00,739.00,2.39,4226.06,4226.06,615.42,16499.43,592.85,862.44,6948.41,6948.41,1122.57,1595.63,763.11,18937.53,18490.07,18740.95,670.43,683.21,18227.37,1439.64,12127.85,18441.33,9075.06,612.42,517.30,708.89,20175.33,300.76,322.63,349.60,17568.05,297.91,164.29,1008.01,483.64,979.74,718.62,300.52,17566.25,477.61,573.88,86.12
2012-11-14,RMA,base,2,9933.00,1233.00,-3498.00,2140.49,5772.01,1.00,0.00,724.54,2.67,3845.95,3845.95,610.88,16491.72,635.58,858.94,6438.23,6438.23,1118.69,1376.83,755.69,18891.43,18567.00,18637.51,672.05,684.79,18299.31,1340.59,11374.30,18416.85,9144.55,606.94,518.48,712.01,19416.62,300.16,323.47,323.15,17639.28,275.35,165.38,931.06,509.67,928.71,730.29,301.28,17605.27,500.44,578.03,85.57
2012-11-15,RMA,base,2,9557.90,1225.00,-1567.00,2281.97,7216.82,1.00,0.00,707.54,2.91,3494.61,3494.61,605.43,16498.68,686.65,844.35,5934.75,5934.75,1105.48,1224.05,741.09,18778.19,18595.62,18432.89,671.36,683.82,18352.38,1235.74,10682.80,18337.70,9142.12,600.76,519.83,710.43,18740.94,297.30,325.85,301.16,17699.93,261.80,168.10,854.57,533.11,863.34,732.65,304.11,17640.54,509.09,583.09,84.70
2012-11-16,RMA,base,2,9825.20,1237.00,-4086.00,2281.93,5006.76,1.00,0.00,687.92,3.04,3381.48,3381.48,617.01,16529.28,710.08,832.26,5704.59,5704.59,1095.16,1171.66,731.34,18672.88,18581.97,18277.37,669.94,681.94,18383.29,1195.03,10399.61,18264.68,9254.85,613.06,522.02,712.54,18418.29,292.04,328.23,295.18,17755.06,253.59,168.59,812.27,512.10,830.56,719.94,313.02,17672.66,485.97,589.44,84.18
2012-11-17,RMA,base,2,9995.70,1245.00,-5523.00,1913.84,4035.41,1.00,0.00,651.67,3.09,3449.76,3449.76,621.34,16570.90,713.73,829.21,5628.13,5628.13,1092.04,1147.21,736.37,18646.68,18545.48,18181.57,661.03,673.17,18394.23,1207.15,10400.08,18246.38,9476.11,618.87,516.25,717.53,18372.02,290.74,329.91,300.31,17794.23,246.20,169.03,786.04,496.46,811.09,701.32,317.47,17694.29,475.73,596.14,83.95
2012-11-18,RMA,base,2,10252.00,1244.00,-5088.00,1264.46,5540.24,1.00,0.00,653.25,3.01,3814.33,3814.33,617.50,16671.71,707.68,831.02,6006.93,6006.93,1100.23,1274.41,740.99,18809.70,18518.04,18303.30,659.49,673.73,18401.75,1305.89,11033.63,18376.81,9815.04,616.55,517.34,717.19,19022.19,293.90,330.22,328.79,17827.76,255.60,171.20,817.34,483.81,822.95,678.33,308.82,17730.48,473.86,601.39,84.31
2012-11-19,RMA,base,2,10671.10,1294.00,-5134.00,451.02,6887.09,1.00,0.00,656.58,2.87,4114.43,4114.43,614.69,16757.45,698.48,840.06,6360.02,6360.02,1111.38,1380.57,738.89,19038.71,18547.14,18535.93,664.86,680.99,18420.16,1408.29,11581.35,18561.21,10033.12,614.27,527.67,709.03,19659.33,295.88,331.71,353.84,17850.43,263.17,171.58,857.05,480.02,846.05,657.99,303.02,17775.69,480.50,605.81,84.95
2012-11-20,RMA,base,2,13139.50,1309.00,-9292.00,576.24,5191.90,1.00,0.00,656.17,2.72,4374.75,4374.75,611.67,16813.23,683.45,856.32,6511.06,6511.06,1127.03,1419.74,746.55,19229.42,18634.62,18734.10,667.58,685.42,18464.38,1520.15,11933.24,18704.90,10069.52,612.32,534.71,692.43,20079.61,302.14,332.26,376.70,17878.51,262.34,170.71,879.13,474.88,864.99,655.21,301.59,17831.61,486.44,609.72,85.26
2012-11-21,RMA,base,2,14921.50,1280.00,-10332.00,408.84,6157.78,1.00,0.00,658.54,2.63,4528.06,4528.06,609.59,16832.57,662.97,879.37,6487.99,6487.99,1146.95,1351.28,760.17,19358.77,18749.76,18895.36,670.27,689.08,18532.25,1609.75,12017.02,18791.11,10023.71,610.37,538.14,673.77,20150.95,311.27,331.03,396.70,17918.54,248.66,175.88,878.08,475.78,894.10,653.81,297.98,17885.35,484.00,612.83,85.44
2012-11-22,RMA,base,2,16762.90,1283.00,-9215.00,-339.50,9925.25,1.00,0.00,655.33,2.52,4499.67,4499.67,616.14,16844.37,643.28,902.93,6364.92,6364.92,1171.94,1227.30,772.16,19420.45,18863.63,18927.92,677.65,697.18,18613.51,1647.06,11896.70,18833.24,9824.03,616.49,538.48,663.89,20030.87,319.34,329.63,407.08,17956.61,235.72,184.72,850.45,478.27,913.73,650.96,295.29,17937.40,481.81,615.40,85.53
2012-11-23,RMA,base,2,17066.50,1286.00,-9443.00,258.76,9355.00,1.00,1.00,639.67,2.47,4338.46,4338.46,626.19,16654.17,629.02,921.77,6126.98,6126.98,1197.88,1084.49,786.38,19366.20,18946.51,18869.13,687.33,705.89,18691.58,1629.28,11620.38,18733.72,8359.73,626.45,538.88,661.89,19877.91,323.85,328.78,403.47,17995.57,227.78,182.11,810.96,472.13,921.60,635.44,293.41,17969.25,477.47,617.42,85.36
2012-11-24,RMA,base,2,16361.40,1289.00,-8929.00,527.92,8932.92,1.00,1.00,647.42,2.46,4032.89,4032.89,635.71,15582.06,619.88,931.84,5739.20,5739.20,1215.20,925.76,794.83,19104.08,18922.29,18678.84,695.47,712.71,18724.26,1557.54,11121.23,18365.87,5714.68,634.95,541.45,660.95,19386.46,324.60,328.19,388.89,17978.80,222.47,176.92,760.58,481.69,909.14,638.10,292.51,17865.72,480.43,619.05,84.85
2012-11-25,RMA,base,2,17519.70,1289.00,-8415.00,496.18,10602.93,1.00,1.00,661.92,2.76,3663.59,3663.59,645.79,13741.62,616.34,929.52,5223.12,5223.12,1218.59,787.13,791.47,18688.37,18740.07,18302.92,702.16,718.42,18676.71,1459.98,10488.66,17777.55,4676.05,644.54,544.85,658.74,18727.76,320.91,328.29,366.47,17837.50,218.61,176.18,704.83,482.93,868.91,643.76,294.17,17585.47,481.76,620.58,84.04
2012-11-26,RMA,base,2,18871.60,1302.00,-8437.00,331.37,12060.66,1.00,1.00,687.71,3.16,3313.26,3313.26,654.35,11844.09,612.91,918.35,4706.95,4706.95,1209.91,663.71,778.56,18146.05,18390.11,17821.95,704.49,719.87,18524.71,1367.55,9844.94,16989.39,4178.99,653.35,549.01,654.28,18076.86,313.42,328.16,343.34,17511.14,211.09,175.62,645.73,488.33,815.46,651.21,295.86,17090.06,485.65,622.69,83.11
2012-11-27,RMA,base,2,17097.30,1280.00,-8498.00,919.85,9594.87,1.00,1.00,714.50,3.38,3042.89,3042.89,658.08,10328.62,608.78,902.62,4330.28,4330.28,1194.11,570.69,762.12,17534.30,17884.40,17327.68,702.98,717.87,18257.49,1297.72,9366.47,16137.64,3773.41,657.44,554.19,650.80,17594.15,304.85,327.38,331.27,16998.27,204.11,174.17,588.89,491.73,761.21,668.75,296.88,16432.70,490.65,625.89,82.37
2012-11-28,RMA,base,2,15304.30,1251.00,-8889.00,833.74,7437.03,0.00,0.00,726.08,3.70,2890.83,2890.83,656.79,9192.07,604.52,888.38,4035.13,4035.13,1175.93,500.13,762.52,16919.52,17282.09,16878.76,698.20,713.37,17891.08,1268.21,9061.42,15365.83,3509.00,656.51,555.56,654.19,17276.16,299.69,326.46,352.72,16389.64,195.77,169.97,532.79,496.78,712.29,687.48,298.24,15721.30,493.41,630.09,81.81
2012-11-29,RMA,base,2,14225.20,1238.00,-9509.00,-674.98,7274.73,0.00,0.00,723.88,3.59,2893.06,2893.06,651.50,9068.93,594.75,887.27,3946.25,3946.25,1163.09,475.90,788.64,16490.07,16688.33,16578.53,695.25,711.32,17467.38,1289.89,9041.49,15141.77,3423.94,651.69,548.70,667.45,17294.76,305.65,324.62,392.18,15841.45,190.39,171.85,504.65,501.04,697.68,672.37,298.68,15177.16,489.86,634.80,81.61
2012-11-30,RMA,base,2,13851.20,1282.00,-10560.00,-862.94,6176.92,0.00,0.00,721.25,3.62,2986.35,2986.35,641.19,9752.16,579.27,901.75,4042.18,4042.18,1160.95,482.09,824.53,16370.18,16293.47,16489.92,695.88,713.67,17088.78,1330.41,9127.96,15283.93,3586.68,641.70,536.83,686.88,17439.48,327.18,322.21,427.75,15547.88,187.89,186.41,505.58,500.21,715.81,626.69,296.63,15013.09,482.68,639.50,81.75
2012-12-01,RMA,base,2,15457.20,1356.00,-10041.00,-5536.62,14159.24,0.00,0.00,690.54,3.55,2950.63,2950.63,635.73,10210.20,578.95,917.66,3873.29,3873.29,1161.99,467.07,837.36,16346.19,16122.32,16421.70,705.59,723.93,16830.27,1319.04,8772.31,15322.16,3805.35,635.46,531.00,700.54,17013.98,346.26,322.17,434.17,15434.90,187.49,196.35,529.62,504.65,747.81,565.83,293.86,14972.09,479.53,643.00,81.90
2012-12-02,RMA,base,2,19196.10,1552.00,-11001.00,-6059.97,19325.80,0.00,0.00,626.71,3.29,2782.92,2782.92,635.48,10509.12,598.12,927.54,3378.78,3378.78,1163.96,416.09,844.78,16264.25,16046.76,16142.40,706.05,725.63,16647.12,1277.23,8070.88,15273.17,3925.74,635.65,521.30,702.21,16222.05,356.22,324.07,412.66,15366.94,191.87,182.47,524.13,504.35,739.07,549.17,293.22,14907.42,471.40,645.66,80.86
2012-12-03,RMA,base,2,34203.40,1588.00,-11094.00,-9844.88,40308.20,0.00,0.00,631.33,3.02,2422.34,2422.34,640.15,10574.11,614.21,919.86,2470.36,2470.36,1151.82,349.36,810.29,15925.57,15953.21,15534.28,718.17,738.21,16505.26,1188.17,6572.55,14952.68,3762.75,640.29,538.15,692.24,14284.88,348.27,327.71,376.87,15303.44,184.00,145.48,491.16,494.04,681.88,473.82,291.72,14798.58,474.46,647.50,79.58
2012-12-04,RMA,base,2,51598.80,1767.00,-10991.00,-9885.32,58007.75,0.00,0.00,576.75,2.65,1852.37,1852.37,649.67,10332.20,632.34,888.49,1331.68,1331.68,1121.27,317.00,740.48,14970.61,15678.08,14121.58,711.47,728.63,16309.13,1031.48,4218.80,14099.68,2949.26,649.74,548.00,668.96,10990.77,321.02,334.13,309.32,15099.85,152.50,112.82,420.64,491.77,585.91,457.64,291.45,14542.96,482.88,648.76,75.51
2012-12-05,RMA,base,2,61166.60,1780.00,-11198.00,-9774.50,65653.92,0.00,0.00,577.17,2.23,1369.13,1369.13,645.90,9787.62,633.52,836.15,636.59,636.59,1079.36,259.16,662.84,13147.90,14998.52,11698.28,681.44,694.83,15936.63,861.45,2109.02,12520.14,1675.51,646.89,549.42,639.01,7135.13,287.45,341.61,242.71,14789.30,122.35,107.64,308.37,486.39,460.38,452.01,293.95,14069.21,482.84,649.39,69.68
2012-12-06,RMA,base,2,63235.70,1750.00,-11022.00,-7321.45,65528.93,0.00,0.00,640.67,1.84,1024.31,1024.31,623.37,9139.28,623.27,764.99,394.11,394.11,1024.49,189.61,580.75,10626.80,13520.75,8792.00,639.34,650.22,15125.13,724.61,1128.55,10447.44,735.26,625.06,554.58,617.74,4699.95,251.51,346.97,210.77,14225.44,119.61,121.06,240.66,479.32,368.98,452.81,298.17,13220.42,483.95,649.77,65.02
2012-12-07,RMA,base,2,62052.10,1809.00,-11230.00,-6500.59,63823.98,0.00,0.00,623.92,1.55,812.78,812.78,588.97,8258.09,611.87,691.24,288.17,288.17,964.00,160.46,506.34,8416.83,11529.38,6507.78,587.71,596.17,13904.16,612.40,693.60,8642.26,354.76,591.23,545.27,597.75,3200.28,223.09,351.09,194.29,13467.69,127.13,125.52,215.76,478.48,323.06,503.93,301.70,12213.55,485.91,650.34,62.83
2012-12-08,RMA,base,2,62095.00,1768.00,-11206.00,-2178.84,59089.97,0.00,0.00,661.79,1.31,666.32,666.32,548.01,7209.53,607.97,620.47,242.10,242.10,901.05,150.76,446.03,6705.62,9608.47,4866.16,535.54,541.40,12521.32,521.30,478.14,7185.27,233.51,550.34,525.48,595.75,2196.67,203.87,355.23,180.61,12546.09,128.12,127.05,200.72,483.23,290.22,592.66,301.93,11206.60,484.78,650.96,60.52
2012-12-09,RMA,base,2,63201.60,1696.00,-6066.00,-1188.76,64073.10,0.00,0.00,715.75,1.18,566.20,566.20,513.32,6207.86,614.67,556.57,213.54,213.54,839.77,143.06,399.57,5435.24,7960.28,3719.49,491.01,493.50,11127.41,447.23,368.06,6031.08,193.04,514.97,511.24,613.99,1577.49,191.38,360.43,166.90,11533.63,130.88,134.74,189.87,488.16,264.07,640.71,300.50,10213.26,481.41,651.02,58.67
2012-12-10,RMA,base,2,61926.70,1645.00,-6101.00,-1036.33,62385.48,0.00,0.00,730.21,1.19,490.11,490.11,483.79,5280.29,630.81,498.26,195.84,195.84,781.74,142.17,362.50,4525.18,6665.99,2933.81,452.88,453.11,9879.47,387.34,303.02,5143.55,174.56,485.49,493.72,628.85,1154.56,182.44,367.30,158.73,10527.73,136.82,140.54,182.53,488.09,239.96,684.38,299.41,9329.42,476.76,649.71,56.59
2012-12-11,RMA,base,2,57897.40,1591.00,-6017.00,500.01,56637.64,0.00,0.00,751.25,1.28,427.84,427.84,450.14,4511.25,652.67,445.79,187.74,187.74,725.63,144.00,330.27,3837.64,5678.76,2370.44,415.45,415.34,8788.94,342.34,267.19,4430.53,165.85,452.57,467.53,644.23,929.26,174.94,373.03,155.78,9578.49,141.59,147.22,174.70,480.29,219.41,718.45,295.92,8529.78,459.92,645.65,54.79
2012-12-12,RMA,base,2,50791.40,1549.00,-10573.00,1135.27,44151.21,0.00,0.00,778.58,1.52,377.68,377.68,402.41,3945.21,659.78,400.61,182.12,182.12,671.35,146.43,299.94,3324.35,4907.19,1944.65,375.53,377.72,7845.72,312.91,248.41,3877.32,164.02,405.71,425.67,670.67,867.13,167.77,373.86,157.92,8737.59,147.65,156.19,167.74,463.85,205.26,735.32,284.18,7829.42,425.42,637.73,54.22
2012-12-13,RMA,base,2,44023.10,1505.00,-11101.00,913.37,36894.52,0.00,0.00,785.63,1.86,342.63,342.63,354.98,3506.69,654.85,366.28,177.94,177.94,625.12,151.29,273.24,2984.60,4320.23,1691.78,341.10,344.98,7094.99,291.96,236.34,3496.89,164.60,357.56,383.25,700.76,864.32,162.99,372.34,162.62,8001.05,155.98,171.63,169.89,443.73,201.07,754.32,266.20,7279.08,386.86,628.01,54.47
2012-12-14,RMA,base,2,38732.10,1471.00,-11086.00,1072.34,31305.48,0.00,0.00,797.79,2.20,317.44,317.44,321.97,3182.72,651.09,337.25,177.93,177.93,586.10,159.62,253.88,2737.51,3889.00,1532.98,313.34,317.59,6495.26,276.70,232.15,3204.72,166.28,323.94,344.94,725.44,924.76,161.39,370.80,169.59,7375.75,168.47,187.60,177.14,427.39,201.97,771.26,250.39,6811.16,352.29,616.33,54.77
2012-12-15,RMA,base,2,35003.10,1437.00,-11137.00,1061.03,27221.81,0.00,0.00,807.63,2.54,297.37,297.37,294.97,2958.47,645.07,312.92,181.24,181.24,550.68,170.98,242.64,2548.16,3549.95,1422.76,291.30,296.13,5988.34,266.89,235.33,2969.33,170.41,296.63,314.86,745.68,1032.98,162.57,368.20,178.44,6844.71,180.53,198.64,187.75,411.31,205.83,780.79,235.58,6398.43,323.91,601.15,55.62
2012-12-16,RMA,base,2,32528.10,1408.00,-11072.00,643.64,24829.16,0.00,0.00,818.38,2.84,281.39,281.39,272.89,2794.82,636.79,293.46,187.17,187.17,518.95,182.27,236.69,2416.24,3282.93,1360.71,274.76,280.67,5570.31,261.30,243.34,2779.04,178.33,274.37,289.75,761.93,1184.84,166.38,364.95,186.54,6407.32,189.46,204.84,198.00,395.13,210.14,787.23,222.41,6041.24,301.97,582.95,56.40
2012-12-17,RMA,base,2,30276.40,1400.00,-11564.00,520.72,21820.22,0.00,0.00,828.00,3.20,265.34,265.34,254.99,2692.51,620.22,279.80,193.99,193.99,486.23,191.09,234.32,2304.79,3062.35,1349.49,263.18,270.24,5163.96,260.37,264.50,2599.00,191.57,256.21,268.12,773.53,1463.79,172.39,359.58,193.53,6030.17,195.69,207.34,205.54,380.20,213.95,784.13,210.06,5650.23,284.98,556.70,57.22
2012-12-18,RMA,base,2,27769.50,1390.00,-11288.00,74.51,19737.95,0.00,0.00,854.08,3.45,253.25,253.25,244.02,2598.85,597.19,274.14,200.07,200.07,459.36,197.61,230.78,2248.57,2872.49,1360.55,255.14,262.08,4807.40,259.62,294.59,2483.46,209.48,244.89,253.55,782.99,1761.60,178.27,354.07,199.75,5694.72,199.49,204.63,210.72,360.34,217.77,753.63,199.95,5324.20,273.13,520.90,58.35
2012-12-19,RMA,base,2,26433.00,1406.00,-11288.00,-34.32,18871.90,0.00,0.00,840.92,3.54,247.81,247.81,238.48,2499.48,595.20,269.66,206.33,206.33,439.87,202.09,228.15,2232.89,2727.46,1384.10,247.50,253.11,4498.46,256.24,330.23,2408.21,223.40,239.10,244.80,790.00,1986.86,182.57,351.00,203.25,5361.52,199.61,195.74,213.41,327.72,220.77,765.12,193.14,5012.98,287.29,483.76,59.02
2012-12-20,RMA,base,2,28133.60,1407.00,-4762.00,-97.28,26835.95,0.00,0.00,832.42,3.64,247.63,247.63,235.52,2398.79,644.96,263.83,210.66,210.66,424.58,203.71,227.76,2223.06,2617.36,1426.29,239.91,243.39,4222.69,250.57,346.44,2369.12,230.63,235.73,242.87,794.49,2084.40,184.94,351.30,201.92,5020.29,195.28,185.03,212.70,320.90,221.26,835.11,189.67,4722.06,304.50,447.14,59.32
2012-12-21,RMA,base,2,33048.40,1385.00,-2647.00,280.49,33320.35,0.00,0.00,827.54,3.48,248.06,248.06,232.90,2300.89,732.45,257.02,213.56,213.56,407.22,200.80,228.20,2216.59,2525.22,1476.04,235.19,237.55,3935.78,244.95,359.46,2332.45,229.89,232.92,244.73,801.83,2131.59,186.13,353.26,197.33,4679.30,187.22,168.28,208.23,398.35,218.24,838.51,188.90,4411.11,353.16,412.39,59.42
2012-12-22,RMA,base,2,34345.30,1365.00,-2664.00,-208.40,34991.20,0.00,0.00,826.79,3.12,248.00,248.00,229.87,2184.65,790.84,251.13,212.03,212.03,389.08,192.81,228.04,2194.09,2453.83,1508.50,231.37,232.97,3691.39,239.54,353.02,2297.14,224.80,229.77,243.18,814.17,2048.59,186.46,355.91,189.43,4392.98,174.19,156.03,200.64,472.64,212.59,831.93,188.93,4162.25,397.86,381.02,59.37
2012-12-23,RMA,base,2,32796.50,1390.00,-1763.00,-3580.81,38381.23,0.00,0.00,833.96,2.64,246.17,246.17,226.48,2047.68,816.55,245.67,205.50,205.50,372.53,180.31,226.91,2141.46,2400.76,1481.96,228.37,229.36,3498.07,233.25,330.76,2239.66,217.25,226.34,244.16,824.19,1878.05,185.60,362.41,178.29,4200.67,162.71,152.47,190.91,549.01,204.30,828.41,190.94,3955.24,473.45,355.18,58.93
2012-12-24,RMA,base,2,36925.90,1555.00,-1632.00,-5258.84,46524.12,0.00,0.00,781.04,2.48,240.97,240.97,224.45,1902.64,825.40,240.79,195.05,195.05,355.03,168.75,223.33,2046.56,2343.68,1404.25,226.30,227.04,3340.25,226.22,305.84,2137.88,207.34,224.39,249.30,826.20,1702.65,184.29,374.97,169.56,4055.00,157.56,145.25,181.80,616.80,195.42,826.77,199.43,3749.19,536.74,333.13,58.52
2012-12-25,RMA,base,2,50818.90,2044.00,-2646.00,-5566.64,61274.19,0.00,0.00,667.96,2.38,234.44,234.44,224.01,1746.83,811.37,235.69,182.72,182.72,340.84,160.05,217.03,1909.15,2260.44,1273.37,224.41,224.78,3183.52,217.93,265.59,1993.60,193.98,224.03,259.39,822.54,1418.81,180.35,404.26,160.38,3892.06,147.05,117.69,172.16,655.92,186.19,786.44,216.67,3527.93,583.12,315.45,57.68
2012-12-26,RMA,base,2,63176.30,3507.00,-1777.00,-7364.25,77579.23,0.00,0.00,448.04,2.39,225.26,225.26,223.99,1562.87,698.25,228.86,167.22,167.22,326.69,142.99,210.19,1706.34,2133.17,1069.65,222.01,221.86,3009.65,207.51,220.96,1792.61,177.66,224.14,284.49,809.68,1065.12,175.82,470.11,143.29,3717.08,124.98,108.77,153.17,709.63,170.90,639.00,253.80,3281.91,645.42,302.57,56.33
2012-12-27,RMA,base,2,71842.10,3423.00,-3310.00,-7409.03,86269.93,0.00,0.00,408.38,2.50,213.40,213.40,224.23,1347.72,524.34,221.21,143.57,143.57,313.81,124.32,202.25,1458.50,1954.10,843.50,218.78,218.14,2813.45,194.69,184.49,1558.54,156.42,224.55,292.69,742.89,726.21,170.91,554.22,129.96,3496.06,117.94,110.58,136.15,692.39,154.97,474.64,315.16,3021.57,613.97,292.05,54.66
2012-12-28,RMA,base,2,75893.40,3008.00,-3521.00,-4896.36,85967.45,0.00,0.00,401.08,2.94,199.20,199.20,223.92,1128.30,429.04,212.72,129.93,129.93,302.92,120.06,193.84,1223.21,1742.11,661.98,214.84,213.73,2604.81,181.03,158.28,1337.39,133.18,224.43,286.29,624.84,488.77,166.77,597.82,124.92,3222.59,116.90,112.58,128.34,601.08,143.31,414.14,369.48,2782.42,511.98,283.03,52.45
2012-12-29,RMA,base,2,74917.70,3353.00,-3927.00,-3406.15,81594.10,0.00,0.00,351.21,2.27,185.24,185.24,222.96,912.02,398.71,205.13,124.93,124.93,293.33,120.92,185.82,1062.27,1548.67,544.63,210.63,209.01,2434.38,168.44,146.67,1178.12,122.58,223.61,276.30,528.48,353.30,165.26,587.06,123.79,2960.42,119.27,119.61,125.49,509.53,135.30,390.48,394.68,2633.66,422.06,275.98,50.98
