datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,aamc1,alk,alv,alvz,anc,anh,bac,bdl,bdt,ben,benbr,bet,bet2,bir,bks,bll,blp,bts,c10,c16,c24,carqb,cbs,ccs,chdmc006,chipps,cis,clc,cll,cm62,cm66,cm72,co5,confl,coy,cse,cyg,dbi,dgl,dlc,dmb,dmc,dsj,dum,dumbr,dvi,dws,emm2,fal2,fct,flt,fmb,fpt,frk,frp,gct,ges,gl,glab,glc,glc2,glcgs,gle,gln,god,grizzb,gsm,gss,gys,gzb,gzl,gzm,has,hll,hlt2,hol2,holm,hon,hsl,hun,hwb,ibs,idb,ish,ist,jer,lbtoe,lct,lcts,lcut,lhtn,lhtse,lib,libc,lir,lis,liw,liy,lps,m13,mab,mal,mare,mateo,mdmzq,mfv,mho,mhr,mir,mkn,mld,mok2,mrmow,mru,mrx,mrz,mrz2,msd2,msl,mss,mtb,mtz,mup,nmr,nsl2,oad,obd,obi,odm,oh1,oh4,old,orb,orccf,ori,orm,orq2,orx,osj2,pct,pdup,ppt,pri,prospect south breach,psf,ptchi,pts,richb,richm,rindg,riv,rri2,rsd,rsl,rvb,ryc,rye,ryf,ryi,sal,scqc1,sdc,sdi,sffpx,sfp17,sga,sgg,sham,sjc,sjd,sjg,sjj,sjl,sm,smr,smr2,snc,snod,soi,sr3,srh,srv,ssa,ssi,sss,sstw,ssw,sti,sur,sus,sut,swe,sxs,tea,tibc1,tms,toen,toes,tpi,tpp,tps,trn2,trp,tsl,tss,twa,twi,ucs,ulc,uni,vcu,vic,vni,vns,vol,wci,wdcut,winter east breach,winter north breach,winter south breach,x2
2009-11-13,RMA,base,7,9563.40,1279.00,-4455.00,1148.97,5885.79,0.00,0.00,699.46,3.28,-0.18,48556.14,49482.38,45705.13,45743.28,4354.03,4354.03,831.68,14138.19,644.44,137.86,25147.28,1189.34,1187.50,476.61,364.38,12839.26,2331.53,13876.33,3997.54,19239.38,12627.33,33128.07,217.31,411.18,561.59,11360.24,407.53,546.09,6317.78,257.21,278.12,439.82,6132.58,9112.26,46468.68,6317.78,15990.42,605.62,678.82,200.01,46921.53,563.86,1494.69,46931.78,46930.29,695.62,214.38,1422.39,1626.77,1499.07,21347.57,14302.83,172.81,1086.23,1378.20,674.92,174.30,45685.64,675.61,591.21,582.76,591.21,677.02,175.80,16639.38,18107.05,170.69,174.38,16125.00,15220.17,16552.34,16304.98,366.13,931.31,391.72,950.27,852.27,11742.58,14183.43,15928.32,174.71,15788.13,652.37,744.74,174.73,1867.13,263.31,238.08,247.09,238.08,238.37,238.37,209.54,241.68,228.66,385.95,507.94,230.98,221.39,2192.55,414.86,10842.46,33688.67,47573.39,414.25,174.52,661.30,660.06,184.97,186.18,10767.34,245.41,683.24,683.52,417.03,26772.15,25661.78,692.84,7232.17,185.32,423.12,16153.14,414.87,186.18,9025.41,564.17,563.60,825.72,564.17,688.14,657.40,628.75,657.40,559.18,561.08,579.89,722.62,686.63,564.18,18074.63,646.80,432.97,443.26,181.91,209.29,19252.67,8869.29,45717.85,46969.49,494.90,256.54,545.62,616.31,588.18,256.42,15444.03,203.20,203.20,200.58,582.67,42833.37,174.81,1186.22,49752.18,49270.86,656.16,235.46,46534.27,528.99,681.02,589.45,1867.13,687.23,46468.68,145.49,145.34,15004.69,175.60,187.84,1228.95,175.23,299.45,582.67,2212.85,175.80,258.46,174.87,199.02,639.78,175.01,175.70,174.50,179.37,15177.76,47810.81,1061.84,267.72,244.97,652.81,634.74,652.81,436.37,563.86,1183.48,1183.47,611.31,1270.08,283.36,461.84,687.43,412.54,414.87,333.34,698.68,14968.44,571.50,802.26,5985.36,6758.94,5576.59,85.76
2009-11-14,RMA,base,7,9496.30,1310.00,-4656.00,1140.08,5360.06,0.00,0.00,703.00,3.91,-0.34,48580.79,49495.34,45924.28,45959.00,4297.91,4297.91,852.11,14250.59,661.38,142.58,25102.73,1205.92,1204.19,491.39,357.65,12983.42,2294.33,14025.89,3928.49,19224.49,12602.26,33082.45,216.48,404.20,583.36,11327.34,415.55,568.36,6245.05,256.49,281.31,445.00,6076.40,9064.35,46621.33,6245.05,16125.84,631.30,689.71,205.11,47046.16,585.01,1506.08,47055.81,47054.14,701.36,213.90,1409.13,1618.44,1519.11,21449.24,14452.36,175.24,1099.50,1390.30,687.24,176.28,45888.14,687.64,614.58,605.92,614.58,688.50,175.12,16807.91,18254.48,177.17,176.21,16267.62,15350.58,16682.67,16434.28,361.47,952.37,399.30,970.58,875.52,11724.84,14332.47,16059.30,176.24,15905.12,675.73,764.12,174.63,1843.75,261.43,240.16,244.16,240.16,240.74,240.74,209.40,242.43,231.90,386.78,509.53,234.09,225.31,2137.09,423.53,10810.07,33641.37,47666.28,423.95,176.55,680.47,679.25,187.84,190.62,10734.12,255.73,693.99,694.09,425.56,26708.57,25609.81,699.65,7158.68,188.14,431.50,16282.95,424.33,190.62,9001.22,580.26,580.15,846.12,580.26,696.57,680.94,651.42,680.94,581.12,583.15,582.81,736.86,695.98,586.07,18042.35,662.60,448.66,459.25,185.17,209.19,19228.03,8816.24,45693.66,46895.14,494.95,257.64,542.91,644.88,612.74,257.36,15503.14,204.18,204.18,201.38,594.44,42825.92,175.80,1168.98,49753.50,49294.43,669.41,236.88,46478.54,525.65,691.11,600.53,1843.75,695.85,46621.33,152.43,152.14,15122.63,174.85,192.47,1222.89,174.30,299.71,594.44,2180.43,176.27,256.28,174.47,202.64,653.67,177.34,175.34,176.14,184.27,15283.73,47789.28,1057.93,266.30,242.14,666.36,619.98,666.36,439.52,585.01,1180.91,1180.90,633.28,1261.60,280.15,451.83,696.83,420.19,424.33,341.43,703.84,15102.19,594.37,827.18,5894.26,6662.68,5505.41,85.79
2009-11-15,RMA,base,7,9554.60,1297.00,-4648.00,1139.48,5341.31,0.00,0.00,710.83,4.31,-0.42,48597.02,49511.47,46133.84,46165.43,4202.09,4202.09,869.83,14361.54,676.10,145.50,24961.75,1213.28,1211.76,505.56,351.95,13106.79,2236.98,14176.84,3824.03,19090.56,12486.95,33001.79,216.39,397.34,600.89,11209.64,423.01,590.04,6052.32,256.07,284.92,450.90,5940.10,8928.11,46767.72,6052.32,16247.10,655.00,698.63,210.11,47167.84,601.99,1507.46,47177.06,47175.16,707.64,214.08,1388.69,1594.68,1514.27,21427.13,14587.66,174.86,1104.98,1396.88,696.69,175.46,46088.95,696.98,632.28,623.78,632.28,697.66,173.59,16892.09,18278.54,179.15,175.32,16397.97,15422.22,16675.97,16485.03,357.40,968.51,407.73,985.89,895.05,11549.47,14475.93,16131.96,175.42,16028.49,694.23,783.08,173.26,1805.87,260.02,242.22,241.62,242.22,243.13,243.13,209.92,243.31,235.53,391.93,514.14,237.82,229.79,2059.18,433.76,10694.80,33551.65,47759.08,434.74,175.97,693.88,692.06,188.77,196.25,10618.31,264.99,702.94,702.82,435.40,26558.21,25463.51,705.10,7020.85,189.08,440.67,16342.08,435.59,196.25,8985.72,594.35,594.50,864.06,594.35,702.23,699.57,669.32,699.57,599.39,601.43,588.77,750.26,702.99,602.31,17893.78,676.04,462.49,472.59,186.36,209.67,19087.50,8691.97,45702.28,46843.88,495.43,261.82,542.28,673.39,638.12,261.44,15451.99,206.93,206.93,203.05,600.61,42765.34,174.60,1144.11,49758.55,49320.67,679.86,238.44,46458.71,523.80,698.47,612.86,1805.87,701.68,46767.72,160.57,160.27,15233.54,173.41,196.29,1200.96,173.12,303.06,600.61,2137.73,174.87,254.46,173.20,206.53,664.69,176.75,173.66,175.19,186.13,15387.65,47801.21,1045.89,265.24,239.65,676.94,609.73,676.94,443.53,601.99,1160.92,1160.91,654.05,1242.41,277.53,442.39,703.66,430.18,435.59,349.91,712.68,15221.37,613.20,848.24,5710.12,6476.12,5388.75,85.63
2009-11-16,RMA,base,7,9669.00,1299.00,-4569.00,1177.05,5460.09,0.00,0.00,728.38,4.50,-0.31,48614.39,49537.62,46334.07,46362.95,4179.54,4179.54,885.31,14492.87,686.99,146.97,25122.94,1215.27,1213.94,517.07,346.74,13225.90,2214.72,14326.62,3829.94,19187.79,12573.48,33230.46,215.62,389.35,615.35,11276.75,433.87,608.62,5967.22,255.57,288.01,454.73,5924.53,8950.16,46911.00,5967.22,16333.31,676.55,705.13,215.14,47288.07,616.36,1504.04,47296.93,47294.95,720.22,213.56,1411.45,1583.90,1495.39,21546.87,14711.88,173.69,1108.95,1403.07,703.72,174.32,46290.41,703.91,644.95,637.11,644.95,704.39,177.21,16934.87,18329.62,178.40,174.31,16477.25,15403.81,16608.06,16516.27,352.85,979.32,417.34,996.17,910.69,11396.96,14616.91,16186.41,174.83,16138.98,708.63,798.73,175.77,1790.57,258.57,243.45,239.28,243.45,244.61,244.61,209.63,243.73,238.08,395.98,516.51,240.90,235.00,2062.05,445.42,10763.66,33733.43,47850.13,445.30,175.12,702.93,700.77,188.55,201.34,10685.77,274.91,709.59,709.38,446.61,26736.40,25634.63,715.22,6894.75,188.90,451.04,16382.17,447.74,201.34,8985.08,608.04,608.32,879.96,608.04,709.50,714.06,682.33,714.06,615.21,617.00,598.16,763.01,708.59,616.60,18003.71,687.95,476.37,486.46,186.01,209.42,19209.44,8736.14,45862.64,46873.44,495.16,270.79,542.91,701.63,663.91,270.27,15525.68,210.64,210.64,204.42,614.29,42780.14,174.28,1160.51,49771.08,49356.78,688.95,239.43,46582.40,522.95,705.00,623.81,1790.57,708.72,46911.00,166.11,165.82,15340.02,177.41,200.37,1176.65,177.83,313.41,614.29,2170.15,175.41,252.68,176.81,210.42,674.66,175.58,176.03,174.31,186.42,15492.01,47920.00,1037.39,264.14,237.31,686.33,603.90,686.33,446.71,616.36,1134.25,1134.24,670.30,1232.51,274.14,431.73,709.54,441.84,447.74,357.06,728.39,15334.07,630.31,866.64,5593.88,6383.38,5349.78,85.29
2009-11-17,RMA,base,7,9373.10,1310.00,-4390.00,1226.82,5334.61,0.00,0.00,747.38,4.46,-0.13,48646.98,49569.70,46522.06,46548.62,4368.30,4368.30,899.65,14661.93,694.51,147.67,25869.79,1220.99,1219.65,531.91,341.81,13365.08,2288.80,14477.25,4112.58,19811.61,13130.27,33948.91,213.62,379.95,628.14,11796.52,446.73,621.43,6265.18,254.38,289.53,454.20,6268.00,9405.80,47050.10,6265.18,16413.31,696.38,712.01,219.70,47405.38,629.19,1505.63,47413.78,47411.95,737.01,211.90,1576.76,1622.62,1493.26,22118.75,14848.39,177.12,1119.87,1414.87,709.89,178.44,46486.64,710.15,654.77,648.07,654.77,710.79,184.36,17088.42,18672.17,177.63,178.63,16537.61,15380.61,16713.35,16663.06,346.78,990.78,428.69,1007.68,926.12,11570.71,14763.26,16322.06,179.51,16238.09,722.90,810.06,182.40,1842.31,256.47,243.80,236.91,243.80,245.05,245.05,208.25,243.50,239.35,395.20,514.11,242.64,241.55,2261.91,458.86,11284.91,34369.77,47937.91,455.76,179.20,719.56,717.10,189.45,204.94,11204.46,294.92,717.81,717.98,460.01,27526.01,26418.37,731.49,6908.01,189.78,463.87,16524.69,459.15,204.94,9015.21,622.05,622.36,895.00,622.05,722.64,728.77,691.66,728.77,628.66,630.55,610.95,780.48,718.35,635.03,18647.35,698.83,495.08,507.80,186.32,208.35,19877.94,9197.04,46150.98,47030.61,493.08,290.09,543.54,734.98,698.39,289.79,15978.39,217.07,217.07,206.15,656.07,42955.50,179.79,1296.76,49786.91,49396.36,698.06,239.77,46829.92,521.88,715.13,630.81,1842.31,721.41,47050.10,170.65,170.40,15454.96,184.47,208.59,1181.43,184.59,339.93,656.07,2394.91,181.57,250.38,183.39,214.03,684.96,179.16,183.28,178.91,188.24,15611.81,48108.22,1084.51,262.46,234.70,695.96,602.18,695.96,447.85,629.19,1137.39,1137.38,681.52,1255.18,269.02,419.22,720.21,453.96,459.15,363.74,742.47,15468.20,645.83,884.48,5735.15,6611.22,5539.91,85.48
2009-11-18,RMA,base,7,8963.90,1304.00,-4098.00,1209.02,5232.12,0.00,0.00,742.96,4.23,-0.33,48689.84,49577.66,46684.89,46709.33,4495.08,4495.08,911.95,14781.58,702.04,147.73,26349.18,1231.54,1230.09,551.12,336.46,13496.86,2335.23,14621.28,4300.02,20208.29,13490.52,34336.92,212.43,372.17,640.54,12156.67,467.56,641.83,6549.43,253.46,291.15,454.41,6514.52,9732.05,47174.48,6549.43,16526.16,713.72,723.24,223.33,47507.24,641.69,1511.83,47515.13,47513.46,743.94,210.99,1702.97,1647.33,1488.83,22558.29,14977.52,183.54,1129.59,1425.12,719.43,185.04,46653.02,719.91,663.87,658.17,663.87,721.08,187.06,17309.96,18998.87,181.79,185.13,16640.96,15446.28,16974.98,16871.49,341.12,1003.22,441.38,1020.00,940.52,11933.22,14899.07,16497.67,185.64,16337.78,738.49,821.20,185.78,1874.11,255.15,243.15,234.94,243.15,244.48,244.48,207.65,242.63,239.26,393.97,511.21,244.06,246.82,2390.25,471.06,11629.69,34769.12,48003.85,468.73,185.54,741.54,739.04,192.50,208.47,11548.42,306.63,731.95,732.33,472.53,28001.91,26888.72,743.30,7058.64,192.78,476.99,16720.58,470.30,208.47,9054.58,635.18,635.53,907.71,635.18,737.66,744.43,699.21,744.43,641.85,643.50,623.11,797.44,733.31,660.41,19020.06,708.78,516.51,530.31,188.98,208.00,20262.32,9497.15,46254.26,47165.56,491.27,301.96,544.71,776.48,745.01,301.93,16369.19,220.40,220.40,207.37,688.31,43112.72,185.68,1373.62,49790.95,49405.75,708.45,239.23,46936.02,521.24,729.32,635.99,1874.11,736.57,47174.48,173.77,173.53,15570.49,186.94,214.16,1225.92,186.71,357.82,688.31,2536.28,186.73,249.05,186.11,217.20,695.54,185.68,186.87,185.30,192.54,15729.50,48162.24,1160.51,261.18,232.92,706.51,604.31,706.51,448.30,641.69,1187.52,1187.52,689.97,1290.03,264.96,408.52,735.75,465.08,470.30,373.50,741.32,15587.47,658.86,901.31,5981.98,6893.29,5728.49,86.23
2009-11-19,RMA,base,7,8921.00,1306.00,-4094.00,1150.13,5272.40,0.00,0.00,729.83,3.75,-0.25,48719.91,49581.38,46825.27,46847.79,4250.63,4250.63,917.37,14823.14,716.08,147.70,25953.09,1228.70,1227.47,563.05,331.40,13550.30,2219.51,14747.80,4026.04,19783.78,13048.85,33939.76,213.52,367.76,651.44,11722.55,476.78,658.01,6144.73,254.08,295.15,460.53,6157.62,9321.05,47282.76,6144.73,16631.38,729.28,737.13,226.73,47595.89,652.81,1500.84,47603.37,47601.90,737.03,212.24,1570.75,1583.98,1452.71,22280.99,15064.04,186.61,1119.28,1416.22,733.28,187.63,46791.77,733.82,677.56,671.87,677.56,735.08,188.62,17334.94,18900.00,187.99,187.62,16754.77,15500.97,16971.09,16893.62,338.17,1008.26,452.08,1024.76,945.50,11768.29,15008.44,16533.53,188.11,16438.13,751.50,835.54,187.55,1793.71,256.04,241.71,233.93,241.71,243.18,243.18,208.90,241.36,237.77,409.96,519.30,244.92,250.18,2205.72,484.89,11190.73,34453.12,48062.15,480.21,188.39,764.68,763.44,195.32,213.38,11110.36,298.19,744.81,745.01,487.07,27545.41,26434.00,739.95,6965.35,195.54,493.90,16746.99,484.64,213.38,8968.19,647.25,647.56,912.62,647.25,742.54,757.49,707.85,757.49,656.33,657.84,635.66,802.20,745.01,676.34,18569.87,717.48,524.90,535.16,192.28,208.99,19820.43,9106.64,46215.33,47039.99,494.37,294.17,548.55,803.67,771.38,293.67,16150.47,216.80,216.80,206.94,662.47,43092.24,187.60,1252.32,49793.51,49409.58,718.78,237.78,46887.91,523.71,739.86,648.09,1793.71,742.42,47282.76,173.56,173.31,15657.08,188.42,211.07,1204.75,188.04,345.79,662.47,2362.67,188.56,249.76,187.83,220.36,704.66,188.66,188.43,187.66,195.52,15811.43,48132.73,1116.91,261.90,232.50,716.24,609.26,716.24,452.87,652.81,1163.54,1163.54,699.06,1262.12,264.35,402.36,745.78,476.04,484.64,384.45,733.67,15658.17,671.22,907.64,5776.90,6610.02,5504.40,85.80
2009-11-20,RMA,base,7,9625.00,1311.00,-3451.00,1177.77,6607.83,0.00,0.00,735.29,3.41,0.05,48749.74,49614.15,46960.23,46981.50,4440.25,4440.25,922.90,14960.14,727.74,149.25,26662.68,1227.23,1226.03,561.30,327.06,13599.18,2290.83,14870.94,4218.27,20395.85,13539.89,34556.79,213.47,360.08,663.56,12143.21,494.57,670.79,6306.25,252.86,295.66,458.63,6432.22,9697.18,47392.09,6306.25,16717.71,743.32,744.15,230.50,47688.12,665.19,1493.38,47695.33,47693.60,732.69,212.24,1694.33,1620.55,1436.90,22805.61,15146.17,188.28,1128.20,1421.02,742.89,189.15,46935.03,743.13,687.73,682.66,687.73,743.63,186.90,17453.47,19232.12,190.74,189.04,16830.72,15449.25,17026.83,17013.83,333.49,1009.49,465.02,1026.96,949.88,11796.63,15120.38,16645.39,189.39,16541.88,758.99,846.67,186.57,1843.06,255.08,239.70,233.17,239.70,240.99,240.99,209.47,239.67,235.24,419.34,518.60,243.42,257.67,2347.03,499.87,11625.02,35001.56,48147.04,488.71,189.93,782.10,780.94,197.48,216.16,11542.43,311.92,744.35,744.25,502.11,28283.46,27184.86,733.30,6855.28,197.72,509.35,16863.07,498.66,216.16,8875.20,661.36,661.56,918.95,661.36,736.13,763.78,717.37,763.78,669.04,670.42,652.15,818.53,743.11,694.89,19205.92,727.35,544.01,554.25,194.74,209.77,20488.31,9537.76,46455.89,47254.41,495.11,313.72,550.36,823.24,791.42,312.96,16464.95,224.99,224.99,210.46,682.11,43309.50,188.58,1366.02,49814.59,49442.89,729.94,235.73,47118.98,524.76,738.37,654.94,1843.06,736.47,47392.09,175.01,174.81,15751.49,186.41,221.88,1163.28,185.68,370.34,682.11,2533.82,189.12,248.66,186.12,223.60,715.87,190.22,187.53,189.01,199.60,15906.13,48286.95,1117.78,261.30,231.33,727.48,616.24,727.48,457.16,665.19,1113.73,1113.74,707.86,1257.78,260.28,392.25,741.90,490.09,498.66,390.84,731.56,15778.50,684.67,913.45,5803.86,6738.02,5648.11,85.33
2009-11-21,RMA,base,7,9859.30,1305.00,-3195.00,905.19,7384.44,0.00,0.00,721.75,2.57,-0.17,48794.22,49612.40,47078.35,47098.43,4576.91,4576.91,924.92,15020.93,731.59,151.32,26971.72,1235.29,1233.84,565.45,322.37,13625.31,2343.32,14983.01,4280.50,20645.90,13709.75,34783.36,213.90,354.73,674.22,12342.77,500.93,680.98,6498.95,251.99,296.45,457.66,6557.81,9886.92,47490.95,6498.95,16813.31,753.72,741.95,233.65,47770.10,675.11,1491.44,47777.05,47775.63,728.29,212.49,1757.89,1645.60,1445.60,23143.86,15238.45,186.96,1138.37,1421.00,743.29,187.33,47056.28,743.17,696.08,690.97,696.08,742.83,185.47,17638.95,19515.93,192.26,187.19,16922.60,15480.29,17301.91,17191.37,329.41,1010.62,479.98,1028.39,951.74,12165.76,15192.41,16779.65,187.52,16626.41,766.16,857.27,184.96,1872.36,255.28,237.37,232.80,237.37,238.61,238.61,210.40,237.67,232.53,417.42,513.19,244.24,262.56,2363.93,511.78,11810.40,35299.81,48218.15,499.98,188.41,789.12,788.41,197.81,219.61,11728.98,316.29,737.95,737.85,514.61,28586.61,27481.71,730.85,6994.41,198.11,522.58,17022.81,507.49,219.61,8782.19,672.90,672.94,921.63,672.90,732.67,771.09,726.81,771.09,677.66,678.89,666.15,829.00,737.07,711.01,19398.93,736.35,564.80,574.61,195.07,210.98,20691.67,9713.93,46411.75,47409.26,495.07,314.82,552.26,839.77,811.02,315.01,16797.47,229.54,229.54,213.61,700.86,43404.03,186.19,1376.88,49817.70,49437.74,735.55,233.14,47132.81,525.46,734.66,660.97,1872.36,732.94,47490.95,178.12,177.94,15853.03,185.16,224.23,1206.34,184.90,374.81,700.86,2563.77,186.63,249.41,185.04,227.03,725.00,188.80,185.42,187.02,200.98,16022.21,48235.85,1178.16,260.88,231.08,734.35,625.20,734.35,458.98,675.11,1164.27,1164.27,716.27,1282.12,258.03,384.27,736.33,503.19,507.49,403.47,722.95,15863.74,691.18,919.49,6059.04,7015.58,5821.85,86.57
2009-11-22,RMA,base,7,9453.40,1302.00,-3186.00,929.50,7052.10,0.00,0.00,712.96,2.07,-0.19,48834.10,49590.34,47176.47,47195.53,3928.58,3928.58,921.91,14946.25,734.20,152.34,25749.60,1217.60,1216.62,574.00,318.95,13558.84,2068.44,15065.04,3503.89,19363.85,12392.85,33709.50,215.59,354.72,681.32,11086.99,517.57,688.44,5467.45,254.18,301.86,466.85,5541.59,8681.37,47573.19,5467.45,16882.45,759.64,738.38,237.35,47838.13,681.65,1472.82,47844.81,47843.42,719.05,214.00,1295.81,1486.89,1394.67,22159.98,15284.86,186.04,1108.23,1395.80,739.90,186.06,47153.78,739.69,706.75,700.39,706.75,739.22,186.57,17439.29,18926.11,190.66,186.09,17003.56,15551.96,17035.24,17035.30,329.79,1007.51,488.06,1025.43,948.74,11607.33,15240.34,16681.08,186.76,16693.12,770.83,874.60,185.71,1676.81,260.53,233.51,233.50,233.51,235.69,235.69,211.50,234.88,227.91,449.15,531.62,244.89,261.62,1811.88,524.49,10535.06,34430.48,48258.51,509.07,187.46,802.91,804.26,195.76,225.94,10456.69,283.17,735.65,735.56,529.13,27278.81,26151.05,721.52,6808.19,196.06,541.22,16887.40,517.86,225.94,8643.16,681.03,680.92,916.97,681.03,726.26,776.03,735.40,776.03,685.85,686.89,674.20,818.24,734.02,699.48,18061.04,740.86,556.04,558.74,193.54,211.51,19349.54,8517.74,46174.43,47171.88,502.18,268.16,559.55,852.48,828.94,267.62,15968.78,211.56,211.56,208.29,631.37,43266.58,185.85,979.90,49810.16,49412.70,733.56,229.25,46916.36,531.66,729.62,682.34,1676.81,726.83,47573.19,176.16,175.86,15905.03,186.22,199.43,1166.12,186.10,313.10,631.37,1989.73,186.43,254.69,185.94,230.42,725.92,187.26,186.28,186.13,195.33,16077.74,48060.59,1013.84,264.58,233.00,732.85,634.34,732.85,466.06,681.65,1109.28,1109.27,726.69,1220.38,260.78,382.65,733.10,511.57,517.86,412.41,718.84,15858.74,696.49,915.60,5494.83,6236.35,5122.26,85.08
2009-11-23,RMA,base,7,11387.20,1303.00,-3181.00,931.40,8989.06,0.00,0.00,733.13,1.59,-0.19,48853.26,49575.99,47265.60,47283.92,3637.17,3637.17,929.86,14948.68,731.19,153.77,25222.09,1190.78,1190.23,578.75,316.81,13484.95,1966.67,15137.73,3098.54,18821.38,11740.62,33217.72,216.07,352.77,687.33,10433.66,523.28,696.76,4892.56,255.18,305.26,471.24,5004.37,8029.27,47650.07,4892.56,16888.99,765.77,733.85,242.72,47902.88,687.66,1449.47,47909.27,47908.26,724.05,214.45,1089.74,1423.82,1329.68,21653.44,15318.85,187.04,1075.96,1378.92,735.92,187.36,47244.01,735.67,709.85,704.12,709.85,735.09,189.05,17178.63,18458.13,189.57,187.44,17014.09,15444.40,16608.76,16795.32,329.43,1006.14,496.24,1023.36,952.68,10877.79,15295.12,16528.48,188.33,16743.99,779.00,891.35,187.82,1603.27,263.17,229.78,233.93,229.78,232.72,232.72,211.75,231.91,222.71,476.18,542.72,239.63,264.59,1560.06,538.00,9879.57,33977.70,48304.36,514.38,188.74,818.27,819.91,195.39,230.12,9801.26,274.84,727.69,727.50,542.58,26765.93,25633.07,720.35,6475.72,195.67,555.30,16680.48,533.21,230.12,8510.70,687.59,687.35,925.06,687.59,719.34,783.29,738.20,783.29,691.78,692.64,685.30,822.02,725.52,675.42,17506.85,744.20,549.33,549.34,193.58,211.65,18797.71,7898.25,46098.17,47067.88,507.93,253.29,565.71,863.88,845.60,252.46,15381.12,208.48,208.48,207.33,607.65,43173.77,187.40,837.98,49807.51,49398.61,731.82,225.24,46862.85,536.84,721.63,693.10,1603.27,719.43,47650.07,176.75,176.42,15947.79,188.78,194.08,1077.39,188.86,289.51,607.65,1737.07,188.08,256.86,188.33,233.66,726.03,188.58,188.46,187.52,194.64,16132.34,48004.94,868.28,267.15,233.87,731.31,643.31,731.31,474.06,687.66,1001.51,1001.50,733.15,1166.00,261.22,378.97,724.46,522.86,533.21,411.03,731.43,15878.66,703.83,916.82,5002.49,5702.87,4672.04,84.09
2009-11-24,RMA,base,7,11222.20,1307.00,-3207.00,813.51,8925.43,0.00,1.00,745.67,1.24,-0.11,48874.62,49554.46,47346.01,47363.75,3330.07,3330.07,934.28,14931.86,725.23,154.91,24626.71,1168.84,1168.49,578.93,314.00,13449.47,1846.76,15202.95,2648.42,18169.59,10940.45,32670.71,216.81,351.83,692.71,9663.41,529.75,699.64,4379.20,256.08,308.19,474.76,4415.61,7277.40,47722.66,4379.20,16838.70,771.74,727.87,248.67,47963.27,692.25,1423.96,47969.35,47968.50,739.42,214.75,860.96,1343.87,1287.07,21106.28,15351.78,189.59,1057.84,1357.90,729.46,190.33,47324.77,729.18,713.02,707.45,713.02,728.60,191.55,16911.35,17915.30,190.92,190.46,16950.79,15277.60,16251.47,16560.82,329.40,994.41,503.13,1009.75,953.31,10345.36,15345.03,16366.95,191.17,16754.02,784.06,909.23,190.61,1504.95,264.67,227.03,234.43,227.03,230.98,230.98,212.24,229.49,219.27,492.35,552.06,234.81,265.05,1267.74,551.64,9091.40,33532.35,48345.95,519.10,191.43,830.69,833.41,195.91,233.94,9014.22,259.15,724.74,724.89,557.09,26160.18,25016.30,734.47,6135.89,196.13,570.82,16476.12,543.60,233.94,8307.92,693.59,693.32,929.48,693.59,727.88,788.04,737.58,788.04,692.93,694.08,692.14,814.62,725.10,652.86,16782.79,747.31,541.38,539.28,194.56,212.01,18075.74,7156.51,46011.49,47017.81,514.67,233.19,572.64,873.77,861.23,232.20,14665.50,206.13,206.13,206.90,575.33,43104.46,190.63,666.35,49801.85,49381.65,728.13,221.98,46824.85,542.71,723.09,702.49,1504.95,726.77,47722.66,178.19,177.87,15987.59,191.08,192.74,1035.34,190.69,259.44,575.33,1404.78,191.39,258.22,190.68,236.59,724.78,191.42,191.50,190.59,195.69,16188.17,47938.77,752.69,268.96,234.52,728.15,652.50,728.15,480.85,692.25,956.35,956.34,735.78,1120.37,261.98,375.77,725.97,536.19,543.60,414.75,746.13,15878.53,707.21,922.87,4604.34,5252.07,4255.88,83.05
