datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,mrz_tidal_energy,mrz_tidal_filter,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vcu,vol,wci,x2
2017-04-02,dsm2,base,99,80028.20,70514.40,25875.00,-3974.00,1782.42,100146.77,0.00,0.00,140.00,2.56,3.87,141.91,141.91,143.75,117.98,140.19,152.81,111.28,111.28,167.91,105.12,149.77,294.33,350.85,123.06,147.97,148.12,717.67,139.15,115.44,141.07,111.72,143.71,142.34,143.59,136.60,150.50,140.33,227.79,134.78,556.95,106.22,109.83,120.26,146.66,126.33,140.63,139.98,458.88,140.89,53.80
2017-04-03,dsm2,base,99,76907.14,66865.70,25250.00,-3845.00,1636.83,96675.31,0.00,0.00,140.08,3.23,3.94,140.92,140.92,146.43,118.91,141.01,151.81,116.35,116.35,166.19,112.97,149.70,279.13,335.41,128.94,149.27,149.31,697.21,138.93,119.05,143.47,115.63,146.40,144.38,144.71,147.18,149.27,141.80,215.99,135.56,503.46,113.75,116.30,123.73,147.94,127.78,141.34,142.24,456.76,142.25,53.80
2017-04-04,dsm2,base,99,73054.07,63092.70,24546.00,-3837.00,1702.58,92060.49,0.00,0.00,141.88,3.82,4.24,140.64,140.64,148.02,120.65,142.13,151.58,121.63,121.63,165.43,118.20,150.28,258.47,316.09,139.84,150.80,150.82,670.68,139.33,123.34,146.79,120.33,147.91,144.64,145.94,163.00,149.51,142.14,205.92,136.66,494.39,117.29,119.15,126.86,148.24,130.10,142.56,142.73,450.90,142.88,53.80
2017-04-05,dsm2,base,99,69411.33,59711.30,23817.00,-3968.00,1704.77,87555.55,0.00,0.00,138.88,4.09,4.50,140.79,140.79,149.10,123.34,141.51,151.47,124.76,124.76,165.16,121.20,150.64,234.04,293.72,161.68,151.48,151.48,626.65,140.02,126.32,154.53,124.06,149.06,146.43,146.44,196.14,149.56,143.34,198.15,137.87,368.05,119.91,123.26,128.54,149.51,131.45,141.69,144.30,429.46,143.70,53.80
2017-04-06,dsm2,base,99,66195.24,56868.90,23204.00,-3958.00,166.69,85274.55,0.00,0.00,135.96,4.61,4.28,140.78,140.78,150.74,131.60,137.81,151.71,126.94,126.94,164.26,124.91,151.48,219.44,293.67,209.27,152.91,152.88,558.04,140.62,129.26,170.86,130.60,150.69,144.96,143.31,250.78,149.55,140.08,193.45,139.36,399.16,124.00,126.14,131.02,143.58,132.90,138.21,144.02,410.11,140.87,53.80
2017-04-07,dsm2,base,99,65818.29,55204.60,22900.00,-3971.00,-391.69,85138.98,0.00,0.00,135.00,4.17,3.61,141.60,141.60,150.29,147.87,135.68,152.53,130.14,130.14,164.50,127.76,152.98,225.65,321.53,209.56,154.05,154.04,565.65,141.77,132.02,181.04,139.34,150.19,142.68,141.95,239.03,150.41,136.85,192.43,140.83,362.80,125.37,125.25,132.91,140.44,134.92,136.33,141.87,441.98,138.56,53.80
2017-04-08,dsm2,base,99,67719.31,56262.80,22692.00,-3963.00,-1040.24,87488.55,0.00,0.00,134.96,3.24,3.30,142.90,142.90,149.25,168.92,135.40,153.41,131.72,131.72,166.15,128.18,153.57,245.48,356.54,192.43,154.02,154.02,630.38,143.37,134.33,187.89,145.34,149.20,143.32,143.30,196.85,150.88,136.27,194.81,142.07,403.27,125.37,124.79,133.48,140.95,136.10,136.47,141.90,509.65,139.28,53.80
2017-04-09,dsm2,base,99,72957.53,62283.10,22521.00,-3956.00,233.62,91288.91,0.00,0.00,133.92,3.06,3.32,145.06,145.06,151.83,188.93,136.75,154.67,131.84,131.84,172.66,128.02,154.47,270.99,396.77,160.95,155.03,154.98,735.13,145.06,134.74,183.51,149.04,151.76,146.30,146.66,158.25,151.45,138.03,203.23,143.49,502.07,125.67,121.25,134.85,146.60,137.73,137.83,144.70,547.69,141.41,53.80
2017-04-10,dsm2,base,99,85573.21,71761.80,22292.00,-3957.00,47.63,103860.57,0.00,0.00,132.00,3.01,3.63,146.50,146.50,156.35,205.55,135.54,156.18,131.11,131.11,177.51,125.26,156.94,288.87,426.25,159.34,159.17,159.04,749.57,146.10,135.10,189.52,149.78,156.22,147.03,145.62,160.59,152.84,138.45,215.28,143.53,562.80,117.71,107.01,132.46,146.08,136.16,136.41,146.79,568.83,141.28,53.80
2017-04-11,dsm2,base,99,88629.81,75043.10,21908.00,-3957.00,166.64,106414.16,0.00,0.00,131.96,2.94,3.85,146.89,146.89,155.83,212.72,133.91,157.81,123.61,123.61,176.95,111.31,159.38,292.40,412.72,163.14,162.01,161.92,738.05,145.30,131.95,190.27,142.69,155.78,143.23,142.20,182.08,154.49,135.86,225.36,139.15,526.51,103.76,99.83,123.35,140.37,130.14,134.70,143.32,565.92,138.30,53.80
2017-04-12,dsm2,base,99,85691.51,74723.00,21746.00,-3968.00,669.07,102800.44,0.00,0.00,130.92,2.28,3.76,145.57,145.57,151.51,206.51,133.12,158.57,114.40,114.40,175.27,106.20,159.97,286.53,371.21,166.11,160.70,160.80,689.10,142.14,123.19,191.83,127.22,151.44,140.56,140.84,166.00,155.09,134.87,229.20,137.96,447.44,105.49,106.54,121.63,140.60,127.48,133.79,139.94,542.77,136.81,53.80
2017-04-13,dsm2,base,99,85501.95,74704.30,22096.00,-3983.00,777.69,102837.26,0.00,0.00,128.83,1.94,3.70,143.26,143.26,146.42,190.08,130.40,158.32,116.11,116.11,171.33,111.70,158.46,293.69,351.62,153.08,156.56,156.89,693.54,140.67,120.61,187.99,120.22,146.30,137.55,135.43,150.83,154.17,132.58,228.68,138.80,480.62,111.12,106.22,124.32,135.68,129.72,130.76,137.04,531.05,133.50,53.80
2017-04-14,dsm2,base,99,85356.50,74576.70,22738.00,-3966.00,1445.83,102682.68,0.00,0.00,124.83,1.89,3.76,142.52,142.52,141.91,171.10,128.07,157.03,118.55,118.55,169.70,110.01,155.83,301.75,348.87,143.76,152.09,152.54,695.61,141.65,123.30,183.97,121.84,141.72,133.92,132.30,149.43,152.65,130.54,223.76,136.54,496.67,105.59,102.06,123.52,132.22,130.05,128.39,132.73,526.98,130.32,53.80
2017-04-15,dsm2,base,99,88612.66,74809.90,23400.00,-3956.00,1718.45,106338.22,0.00,0.00,120.67,2.02,3.79,142.79,142.79,138.66,158.17,124.31,155.28,114.76,114.76,169.37,106.60,152.76,300.95,348.73,139.32,148.16,148.56,670.37,140.53,120.56,178.21,119.81,138.51,131.20,128.43,142.17,150.77,127.44,217.40,134.38,480.94,103.56,100.73,120.20,130.89,126.99,124.58,130.18,511.97,127.00,53.80
2017-04-16,dsm2,base,99,98469.81,75351.10,23871.00,-5435.00,625.05,116280.76,0.00,0.00,112.75,2.25,3.89,141.24,141.24,135.14,151.09,117.13,152.81,111.94,111.94,165.92,104.56,149.51,297.96,353.53,134.23,144.89,145.28,645.93,138.45,118.45,172.19,118.14,135.02,126.72,121.66,132.25,149.14,121.48,211.53,132.84,485.49,101.46,98.52,116.94,125.38,123.87,117.34,126.52,499.90,121.58,53.80
2017-04-17,dsm2,base,99,103555.22,76666.70,24192.00,-6917.00,490.15,120340.07,0.00,0.00,106.79,2.51,4.06,139.15,139.15,135.17,148.17,110.48,151.03,108.24,108.24,164.03,101.83,147.54,290.42,355.69,127.40,144.59,144.99,630.39,136.03,115.87,166.18,116.49,134.96,122.11,115.06,122.69,145.13,113.22,205.60,130.11,475.12,99.90,98.56,113.55,118.26,120.46,110.92,126.70,492.13,114.70,53.80
2017-04-18,dsm2,base,99,106733.73,77312.40,24226.00,-7522.00,1033.44,122404.29,0.00,0.00,101.88,2.78,4.13,136.69,136.69,132.60,146.40,104.70,149.10,107.16,107.16,163.03,102.38,145.31,276.73,344.75,123.85,143.29,143.49,608.38,133.59,113.96,159.77,113.93,132.27,115.56,109.18,117.56,139.04,107.73,200.15,128.19,446.43,101.57,100.58,112.50,111.11,118.55,105.15,118.45,472.23,108.68,53.80
2017-04-19,dsm2,base,99,108808.40,77540.10,24049.00,-6956.00,1336.00,124565.40,0.00,0.00,99.04,2.90,4.07,134.37,134.37,127.31,144.89,102.52,147.14,107.98,107.98,162.03,103.36,143.36,263.99,337.37,120.12,140.73,141.10,592.67,131.60,114.21,155.74,115.14,127.10,111.03,108.30,114.81,133.15,104.54,197.88,126.01,427.25,101.12,98.44,112.03,112.52,117.49,103.19,112.84,465.52,105.81,53.80
2017-04-20,dsm2,base,99,111248.92,77979.00,23796.00,-6776.00,855.92,127413.00,0.00,0.00,100.12,3.19,4.04,132.44,132.44,121.88,144.90,101.04,144.65,105.33,105.33,159.01,100.01,140.34,255.76,331.59,118.40,136.46,136.89,590.65,129.79,113.13,153.97,115.29,121.59,108.81,106.43,113.96,129.13,102.54,197.31,123.06,383.34,96.11,92.79,109.42,106.06,115.05,101.79,109.55,464.53,104.22,53.80
2017-04-21,dsm2,base,99,114391.21,80258.20,23456.00,-6588.00,1805.90,129453.31,0.00,0.00,103.04,3.33,4.10,130.45,130.45,118.59,144.47,103.57,141.66,100.53,100.53,157.52,94.56,136.65,245.89,317.87,117.26,131.99,132.41,594.91,127.05,109.44,150.72,110.98,118.19,108.30,108.47,110.61,127.14,103.63,196.48,119.76,372.60,90.43,86.78,103.93,106.80,110.23,104.35,107.41,465.01,105.12,53.80
2017-04-22,dsm2,base,99,114354.73,81170.10,23397.00,-6906.00,1453.86,129391.87,0.00,0.00,104.00,3.21,4.03,127.33,127.33,118.50,140.86,105.16,138.84,95.37,95.37,155.69,89.18,133.65,232.49,297.83,115.54,129.86,130.12,578.43,123.82,105.07,146.44,104.94,118.21,110.07,109.75,106.70,125.18,106.42,196.53,116.96,336.63,85.22,81.81,99.45,108.38,105.48,105.69,108.16,453.55,107.27,53.80
2017-04-23,dsm2,base,99,113307.73,80960.00,23442.00,-6896.00,1481.42,128372.31,0.00,0.00,104.21,3.13,3.75,123.86,123.86,118.94,134.67,105.41,136.20,90.97,90.97,152.39,85.24,131.68,223.71,282.91,111.35,128.60,128.91,566.46,120.48,100.56,142.27,99.72,118.80,110.50,109.12,100.65,124.20,106.65,195.40,114.00,317.36,82.70,80.76,95.37,107.97,102.16,105.83,109.08,446.14,107.04,53.80
2017-04-24,dsm2,base,99,112541.44,81119.50,23370.00,-6888.00,1009.26,128014.18,0.00,0.00,108.96,2.90,3.67,120.59,120.59,117.64,125.73,107.55,133.86,89.41,89.41,148.09,84.98,130.28,222.34,267.16,105.77,127.21,127.45,586.19,117.68,97.86,137.60,95.61,117.29,109.33,110.10,97.06,124.59,106.72,192.30,112.66,326.27,83.61,82.33,94.58,107.78,100.88,108.22,108.11,454.61,107.50,53.80
2017-04-25,dsm2,base,99,111855.94,80839.00,23242.00,-6765.00,1583.79,126749.15,0.00,0.00,107.88,2.57,3.76,118.45,118.45,116.27,116.63,109.66,131.98,90.01,90.01,146.19,86.17,128.46,216.14,257.32,101.64,125.66,125.88,599.26,115.99,96.96,130.95,94.00,115.99,112.85,113.30,96.81,123.95,110.79,187.46,112.18,331.29,84.95,83.71,94.37,111.04,100.00,110.01,109.25,446.27,111.00,53.80
2017-04-26,dsm2,base,99,111274.98,80966.60,23360.00,-6718.00,1114.73,126802.25,0.00,0.00,104.96,2.17,3.71,116.86,116.86,118.22,109.73,107.20,130.04,90.66,90.66,144.14,86.83,126.74,207.35,251.06,99.98,124.71,124.93,581.22,114.89,96.51,124.32,94.06,118.07,113.09,110.52,98.37,122.34,109.45,183.59,111.48,321.52,85.61,84.69,94.31,109.63,100.13,107.44,111.81,425.94,109.29,53.80
2017-04-27,dsm2,base,99,110642.10,80500.20,23699.00,-6803.00,1875.73,125662.37,0.00,0.00,103.92,1.84,3.71,115.90,115.90,119.46,104.16,105.80,128.56,91.07,91.07,142.29,87.27,126.49,206.47,247.52,99.28,125.40,125.58,573.55,114.41,96.24,120.82,94.19,119.26,111.01,109.05,99.25,122.19,106.87,179.81,111.09,333.75,85.92,84.51,95.55,106.93,101.39,106.18,110.11,410.71,107.01,53.80
2017-04-28,dsm2,base,99,110550.88,80553.00,24270.00,-8788.00,1816.20,124216.67,0.00,0.00,101.96,1.67,3.79,115.82,115.82,117.44,101.23,104.31,127.89,91.17,91.17,141.14,86.66,126.48,208.19,248.78,99.73,125.37,125.59,564.72,114.28,95.86,117.37,94.13,117.19,109.87,107.43,100.60,121.28,106.12,176.88,110.76,350.81,85.65,84.71,95.98,106.71,102.23,104.59,108.61,401.00,106.03,53.80
2017-04-29,dsm2,base,99,109527.16,80663.00,24669.00,-8984.00,1851.51,123360.65,0.00,0.00,101.04,1.75,3.97,115.46,115.46,117.84,99.74,103.04,127.33,91.40,91.40,141.06,86.82,125.81,208.84,247.40,100.74,124.93,125.12,531.97,114.04,95.30,114.06,93.45,117.71,108.82,105.96,108.05,119.24,104.38,174.50,110.56,363.73,85.51,83.92,96.63,104.56,103.05,103.42,108.32,386.26,104.45,53.80
2017-04-30,dsm2,base,99,106661.40,80681.70,24837.00,-8982.00,2330.19,120186.21,0.00,0.00,101.79,2.22,4.12,115.21,115.21,119.40,99.28,103.25,126.66,90.59,90.59,141.79,85.53,125.53,204.18,244.92,101.70,125.91,125.96,494.25,113.62,94.70,111.15,93.31,119.17,109.36,105.91,112.10,117.54,103.96,173.14,108.96,377.95,83.68,81.93,95.30,104.21,101.74,103.74,108.59,370.57,104.32,53.80
2017-05-01,dsm2,base,99,101868.56,80511.20,24809.00,-7162.00,2804.50,116711.06,0.00,0.00,96.96,2.82,4.16,114.68,114.68,119.65,99.53,101.12,126.14,89.52,89.52,140.62,84.17,125.71,195.73,239.13,102.69,126.30,126.38,461.36,112.90,93.93,110.30,92.40,119.46,108.62,104.48,113.68,115.81,104.16,172.07,107.92,367.25,82.67,81.74,94.69,114.91,101.11,101.24,107.32,358.61,104.28,53.80
2017-05-02,dsm2,base,99,94706.06,79461.80,24386.00,-8193.00,2777.47,108121.59,0.00,0.00,96.04,3.41,4.32,113.45,113.45,112.28,99.96,98.29,125.39,89.93,89.93,138.34,84.87,124.65,185.98,229.59,103.46,122.74,122.96,444.41,111.97,94.30,111.07,92.34,112.21,103.68,101.34,113.96,116.86,100.07,169.95,107.82,335.49,83.59,82.74,95.26,110.11,99.95,98.62,102.98,357.19,100.58,53.80
2017-05-03,dsm2,base,99,87951.89,79117.50,23744.00,-6430.00,3008.30,102257.59,0.00,0.00,96.92,3.93,4.44,113.18,113.18,114.39,100.52,98.53,124.28,90.80,90.80,139.41,85.94,122.87,174.52,216.83,110.03,123.26,123.44,420.33,110.99,94.64,113.86,93.26,113.98,108.08,101.86,126.49,116.98,99.56,167.66,107.42,262.83,84.70,84.34,94.88,111.98,99.51,98.96,111.02,348.70,101.38,53.80
2017-05-04,dsm2,base,99,84346.70,75984.70,23253.00,-9150.00,2630.67,95819.03,0.00,0.00,95.08,4.24,4.35,111.77,111.77,118.80,101.04,97.88,123.39,91.84,91.84,137.82,87.62,122.34,161.59,200.26,123.76,123.08,123.14,385.50,110.40,95.11,117.47,93.45,118.66,108.19,101.34,139.93,114.09,100.10,166.06,108.05,217.06,87.93,91.03,96.31,112.39,99.85,98.12,109.67,338.06,101.89,53.80
2017-05-05,dsm2,base,99,80157.43,71218.40,23087.00,-10202.00,2133.04,90909.39,0.00,0.00,97.17,4.39,4.30,111.29,111.29,120.08,100.77,97.66,122.81,95.06,95.07,135.80,93.55,122.76,154.23,184.51,126.71,124.19,124.16,370.37,110.45,96.65,119.35,94.63,119.95,105.53,100.47,144.66,112.66,98.39,164.53,109.42,201.97,95.17,99.13,99.50,107.38,102.10,98.08,108.14,339.31,99.79,53.80
2017-05-06,dsm2,base,99,75467.88,66546.70,22693.00,-9321.00,1761.68,87078.19,0.00,0.00,101.08,4.32,4.21,111.52,111.52,119.88,100.43,100.42,122.70,100.03,100.03,134.38,99.87,123.45,147.54,173.21,136.00,125.20,125.17,359.04,111.52,100.10,121.76,97.98,119.76,104.46,102.94,160.83,112.07,100.06,161.36,111.06,192.09,100.35,103.22,103.67,106.81,105.51,100.94,106.53,338.48,101.01,53.80
2017-05-07,dsm2,base,99,69970.66,61750.70,22247.00,-9532.00,2074.84,80610.81,0.00,0.00,102.96,4.03,4.10,112.58,112.58,118.88,100.97,103.47,122.82,103.87,103.87,134.28,103.40,123.85,143.63,167.06,146.70,125.32,125.36,348.61,113.17,103.89,126.96,102.08,118.57,106.37,107.17,172.05,111.63,103.62,158.24,112.38,188.25,102.31,103.60,106.41,111.30,108.22,103.90,105.02,337.24,104.31,53.80
2017-05-08,dsm2,base,99,64281.72,56577.40,21762.00,-10365.00,2572.02,73106.70,0.00,0.00,101.88,3.63,4.05,114.07,114.07,120.81,102.41,104.32,122.93,105.85,105.85,135.14,104.27,123.86,142.85,164.60,160.20,125.88,125.95,355.83,114.64,106.49,132.73,105.23,120.64,111.33,108.99,179.33,111.48,105.75,156.83,113.15,188.51,102.36,102.71,107.84,115.72,109.67,104.62,109.85,338.93,106.67,53.80
2017-05-09,dsm2,base,99,58311.29,51078.50,21338.00,-6924.00,2866.04,69859.25,0.00,0.00,98.92,3.09,4.02,115.52,115.52,123.39,104.66,102.61,123.27,106.77,106.77,136.64,104.41,124.38,143.84,164.58,176.76,126.25,126.21,362.69,115.71,108.02,142.10,107.12,123.32,112.64,108.53,211.59,112.46,105.18,156.43,113.73,192.83,102.42,103.30,108.53,113.85,110.60,102.78,111.34,330.33,105.57,53.80
2017-05-10,dsm2,base,99,53261.77,46696.10,21012.00,-11398.00,1874.28,61001.48,0.00,0.00,97.00,2.57,3.91,116.63,116.63,125.93,106.73,99.65,123.77,107.36,107.36,136.61,104.99,125.36,146.10,161.31,196.62,127.68,127.58,376.91,116.35,108.98,149.67,107.83,125.84,109.97,104.69,244.58,114.11,102.12,156.04,114.57,193.71,104.19,106.62,109.48,106.98,111.58,99.80,111.90,322.63,102.03,53.80
2017-05-11,dsm2,base,99,51254.71,45046.10,20824.00,-11129.00,2038.91,58910.80,0.00,0.00,97.08,2.21,3.83,117.48,117.48,128.36,107.90,98.62,124.13,108.33,108.33,136.77,106.93,126.14,150.84,160.94,216.56,129.20,128.99,396.78,116.86,109.89,155.07,108.26,128.23,112.98,103.30,260.47,114.78,99.83,155.53,116.09,203.51,107.84,109.70,111.46,105.32,113.24,98.94,119.86,325.69,100.69,53.80
2017-05-12,dsm2,base,99,56104.41,50111.60,20713.00,-10309.00,1872.29,64636.12,0.00,0.00,99.04,1.94,3.86,118.25,118.25,131.28,108.97,99.57,124.63,110.08,110.08,137.26,109.89,126.85,157.72,165.19,233.80,130.56,130.28,419.58,117.85,111.35,162.45,109.34,131.20,118.97,103.53,268.83,113.60,99.94,155.59,117.51,215.04,108.98,104.97,113.36,101.48,114.87,99.99,128.52,328.29,100.91,53.80
2017-05-13,dsm2,base,99,62928.69,57285.80,20678.00,-10001.00,2012.56,71593.13,0.00,0.00,100.17,1.86,3.95,119.08,119.08,133.68,109.62,101.11,125.53,111.84,111.84,137.36,108.49,127.94,164.81,171.65,235.20,132.04,131.75,408.92,119.04,112.90,162.86,111.08,133.64,115.52,104.72,253.89,111.65,101.76,156.51,116.18,224.96,101.92,89.87,111.75,104.76,114.65,101.49,130.02,327.76,101.75,53.80
2017-05-14,dsm2,base,99,66388.85,60947.70,20740.00,-10263.00,2085.06,74780.78,0.00,0.00,103.79,2.10,3.93,119.86,119.86,136.43,110.49,103.71,125.79,107.91,107.91,138.43,97.18,127.72,169.55,177.57,227.66,132.88,132.37,370.69,118.99,112.39,165.01,111.46,136.42,120.34,106.35,214.10,111.04,103.15,158.17,110.98,227.79,87.43,81.14,105.28,105.43,110.65,104.26,132.37,317.36,104.48,53.80
2017-05-15,dsm2,base,99,67821.76,62515.20,20693.00,-5215.00,2297.01,81002.75,0.00,0.00,98.83,2.39,3.95,119.51,119.51,138.04,111.50,103.25,126.53,97.55,97.55,138.76,88.20,129.65,173.22,183.53,198.23,135.68,135.15,352.96,116.93,106.10,158.31,106.12,137.97,114.48,107.58,160.91,111.45,106.23,160.07,108.31,231.33,85.11,82.24,100.61,114.38,106.61,103.29,121.86,318.90,105.84,53.80
2017-05-16,dsm2,base,99,68135.52,62936.50,20374.00,-5733.00,1751.71,81024.80,0.00,0.00,95.08,2.65,3.91,117.94,117.94,128.62,112.39,98.49,128.01,94.10,94.10,138.81,87.55,132.64,173.55,186.25,174.08,137.93,137.69,340.38,113.67,100.81,149.98,99.65,128.28,107.18,102.62,145.97,112.70,101.45,161.56,107.88,231.73,86.26,84.76,97.93,109.28,102.53,98.55,109.18,317.58,101.74,53.80
2017-05-17,dsm2,base,99,67362.26,62151.10,20157.00,-5523.00,2337.92,79658.33,0.00,0.00,97.21,2.84,3.84,115.30,115.30,120.08,111.96,97.83,128.72,94.32,94.32,140.02,89.02,131.71,172.23,188.23,157.10,133.11,133.26,334.86,111.95,99.43,141.75,97.39,119.79,103.00,101.18,137.64,114.75,98.22,162.59,108.09,231.15,88.51,87.77,97.94,106.03,101.91,98.30,104.22,316.61,98.79,53.80
2017-05-18,dsm2,base,99,65128.31,59907.10,19962.00,-5222.00,2887.18,76981.13,0.00,0.00,102.00,3.07,3.88,113.80,113.80,115.42,110.54,101.80,127.62,95.59,95.59,141.55,91.39,128.48,169.32,192.43,147.28,127.49,127.83,338.16,111.94,99.44,136.47,97.66,115.19,103.84,105.15,142.56,114.51,101.02,164.57,109.31,234.58,91.08,91.29,99.13,111.19,102.71,102.45,102.31,318.07,101.61,53.80
2017-05-19,dsm2,base,99,63047.87,57902.90,19760.00,-5210.00,3114.61,74483.26,0.00,0.00,102.08,3.14,4.03,113.63,113.63,114.56,109.88,104.52,126.30,97.50,97.50,142.36,94.38,125.89,165.46,193.87,156.61,124.20,124.47,334.24,112.67,99.92,138.03,98.86,114.45,108.28,109.24,169.07,113.35,105.76,167.30,110.47,232.85,93.99,93.69,101.08,117.96,104.09,104.89,104.89,312.85,106.17,53.80
2017-05-20,dsm2,base,99,60949.87,55963.60,19363.00,-4940.00,3220.93,72151.93,0.00,0.00,104.29,3.11,4.15,114.16,114.16,117.30,110.10,105.67,125.39,99.83,99.83,142.42,96.62,124.58,161.73,191.76,176.27,123.46,123.54,322.15,113.64,101.24,145.12,100.54,117.20,111.30,110.24,205.31,113.60,106.31,167.60,111.06,225.96,94.98,92.63,102.75,118.80,105.63,106.16,109.02,302.49,107.14,53.80
2017-05-21,dsm2,base,99,58528.61,53649.20,18448.00,-5003.00,3336.19,68637.42,0.00,0.00,111.46,3.07,4.19,114.89,114.89,120.64,110.64,110.28,124.97,101.23,101.23,142.30,96.63,124.59,160.37,188.51,202.49,124.62,124.63,310.96,114.48,103.02,156.44,102.27,120.62,113.21,114.33,238.09,115.55,108.73,165.18,111.44,218.40,93.42,90.20,103.28,122.13,106.22,111.10,110.39,291.87,109.90,53.80
2017-05-22,dsm2,base,99,54427.44,49574.80,17433.00,-4579.00,3346.08,63935.36,0.00,0.00,122.38,2.87,4.20,115.72,115.72,123.66,111.42,119.32,125.21,101.25,101.25,142.82,95.13,125.53,161.17,184.68,215.18,126.90,126.83,304.87,114.92,103.97,165.47,103.08,123.56,118.86,123.23,261.26,117.40,115.86,162.63,112.16,212.30,92.21,91.65,102.09,130.37,105.86,120.41,114.57,287.67,116.85,53.80
2017-05-23,dsm2,base,99,52447.26,47504.60,16494.00,-4664.00,3336.33,60940.93,0.00,0.00,130.88,2.69,4.13,116.18,116.18,127.30,112.46,129.41,125.80,100.81,100.81,143.37,95.49,127.06,163.08,181.80,246.04,128.87,128.78,303.34,115.23,104.29,177.58,102.98,127.18,126.95,134.40,278.64,119.14,126.26,161.07,113.70,210.59,94.63,94.75,103.15,140.91,106.66,130.42,120.10,281.79,127.99,53.80
2017-05-24,dsm2,base,99,51515.78,46534.40,15817.00,-4532.00,2642.33,60158.45,0.00,0.00,128.04,2.59,4.13,116.62,116.62,132.64,113.39,132.25,126.49,101.74,101.74,142.91,97.78,128.69,166.99,182.74,243.50,131.32,131.12,309.16,115.82,104.23,182.66,103.09,132.62,136.03,140.18,274.59,121.85,134.52,160.49,115.48,213.46,96.05,93.42,104.71,147.12,108.17,132.38,128.69,282.59,136.04,53.80
2017-05-25,dsm2,base,99,50409.95,45415.70,15449.00,-3766.00,2191.87,59901.08,0.00,0.00,129.08,2.23,3.96,117.02,117.02,138.58,114.29,130.78,127.45,103.12,103.12,142.56,98.24,130.24,169.39,180.01,264.34,134.28,133.94,314.56,116.65,105.50,186.50,103.58,138.58,140.58,138.41,316.67,126.08,131.60,160.58,116.45,210.88,94.16,91.24,104.90,145.96,108.66,131.23,135.70,276.51,133.43,53.80
2017-05-26,dsm2,base,99,49222.71,44279.40,14987.00,-3798.00,2056.93,58354.77,0.00,0.00,131.17,2.00,3.74,117.77,117.77,144.81,113.38,132.06,129.15,103.04,103.04,142.04,96.33,133.71,172.38,179.94,256.52,139.02,138.61,326.43,117.39,105.74,182.07,104.04,144.79,136.40,138.83,263.22,131.70,132.20,161.71,117.59,217.75,93.33,91.24,105.33,145.89,110.02,132.58,136.44,282.55,133.40,53.80
2017-05-27,dsm2,base,99,48828.21,43996.70,14694.00,-3659.00,2610.07,57253.13,0.00,0.00,134.92,1.83,3.74,118.53,118.53,146.41,112.46,135.42,131.57,102.02,102.02,143.58,96.06,137.54,176.49,184.22,246.70,144.05,143.47,358.54,118.69,106.02,175.19,104.07,146.32,138.37,143.08,267.19,135.73,134.28,163.93,120.05,229.19,93.33,90.84,105.77,148.97,110.28,136.21,136.41,287.94,135.70,53.80
2017-05-28,dsm2,base,99,47624.01,42876.90,14579.00,-3676.00,2906.12,55620.89,0.00,0.00,133.00,1.92,3.86,119.58,119.58,147.72,111.93,137.18,133.96,101.76,101.76,146.36,96.20,140.09,181.50,191.06,265.63,146.35,145.86,366.22,120.21,106.32,178.53,104.04,147.59,142.29,146.32,298.15,137.05,138.87,167.15,121.73,239.31,92.81,90.73,106.94,155.74,111.71,137.52,139.06,290.08,140.04,53.80
2017-05-29,dsm2,base,99,45949.46,41310.50,14394.00,-3958.00,2543.49,53841.97,0.00,0.00,133.04,2.37,3.85,120.63,120.63,151.13,112.60,135.90,135.64,101.76,101.76,148.58,96.09,141.26,186.59,194.25,295.41,147.43,146.93,342.79,121.66,107.17,191.87,103.90,151.11,144.88,143.47,312.39,138.07,137.67,171.41,122.36,243.57,93.19,91.33,107.12,156.02,112.72,136.35,141.85,285.58,138.71,53.80
