datetime,model,scene,case,sac_flow,sjr_flow,exports,cu_flow,ndo,dcc,smscg,vern_ec,sf_tidal_energy,sf_tidal_filter,northern_flow,anc,anh,bac,bdl,bdt,bet,cll,cse,dsj,emm2,frk,god,gys,gzl,hll,hol2,ibs,jer,mal,mtz,nsl2,obi,oh4,old,pct,ppt,rri2,rsl,sal,snc,srv,sss,tms,trp,tss,uni,vol,x2
2007-11-11,RMA,cache,4,9386.00,1765.45,4415.99,1846.25,5130.45,1.00,0.00,462.13,3.56,3.20,9627.24,5956.36,5956.36,876.82,18961.83,411.91,1277.23,9518.04,9518.04,1645.44,3026.86,1134.80,21712.01,20959.53,21395.51,977.50,999.90,20424.18,2175.78,15095.28,21092.95,13385.67,873.17,744.14,412.50,23045.47,473.83,390.89,825.26,629.57,19448.45,578.78,182.20,1660.18,576.93,1494.58,425.25,19789.11,89.43
2007-11-12,RMA,cache,4,10377.00,1693.04,3657.75,988.62,7815.26,1.00,0.00,503.71,3.67,2.95,10768.59,5568.49,5568.49,886.00,18981.40,425.59,1274.81,8886.19,8886.19,1636.19,2711.40,1121.91,21620.93,21070.11,21206.19,988.13,1010.48,20567.34,2079.71,14402.50,21008.28,13188.69,881.68,750.68,423.35,22321.06,473.92,393.95,831.83,586.68,19273.87,515.96,181.27,1546.93,577.84,1421.88,452.34,19825.88,89.17
2007-11-13,RMA,cache,4,10521.00,1640.00,4182.31,1063.21,7286.20,1.00,0.00,548.47,3.60,2.84,10891.72,5187.42,5187.42,894.26,18979.52,452.35,1257.32,8113.22,8113.22,1612.52,2379.37,1100.86,21364.73,21059.01,20823.05,987.55,1009.56,20653.64,1977.87,13685.44,20786.67,12841.72,891.01,755.04,445.99,21641.47,468.81,397.79,838.87,546.37,19114.38,458.96,181.50,1383.17,584.15,1299.29,493.24,19819.96,88.08
2007-11-14,RMA,cache,4,10627.00,1568.50,5753.98,1051.62,5730.06,1.00,0.00,594.35,3.29,2.98,10967.17,5143.85,5143.85,904.33,19001.66,485.13,1240.60,7891.95,7891.95,1592.12,2311.52,1081.31,21116.86,20948.56,20479.01,985.19,1007.62,20680.53,1977.92,13650.57,20580.78,12451.69,903.38,762.60,471.69,21705.72,462.38,401.24,845.77,552.43,19022.62,451.99,184.50,1293.10,596.72,1225.60,537.93,19808.56,87.48
2007-11-15,RMA,cache,4,10578.00,1536.67,6099.74,1016.35,5310.78,1.00,0.00,641.52,2.95,3.12,10890.21,5280.25,5280.25,906.38,19015.78,517.24,1234.57,8017.17,8017.17,1579.65,2383.16,1072.79,20990.52,20799.26,20399.87,978.94,1003.07,20656.32,2031.86,13923.24,20483.71,12184.86,907.10,778.16,503.64,22019.05,460.15,404.46,852.82,579.45,19066.16,461.46,191.45,1278.83,611.05,1217.00,580.28,19786.62,87.72
2007-11-16,RMA,cache,4,10688.00,1486.00,7270.11,1203.09,4008.05,1.00,0.00,671.91,2.60,3.11,10995.25,5260.88,5260.88,905.67,18985.37,547.53,1232.87,7988.79,7988.79,1578.73,2314.87,1066.23,20914.38,20681.01,20432.55,974.77,1000.04,20614.83,2039.46,13860.21,20436.80,12061.68,906.97,795.27,541.80,21919.22,459.76,407.64,859.62,592.17,19352.33,433.92,194.90,1249.58,616.62,1217.06,626.43,19760.39,87.92
2007-11-17,RMA,cache,4,11121.00,1472.00,7437.04,2123.71,3355.56,1.00,0.00,682.59,2.16,3.01,11444.31,4929.55,4929.55,907.07,18929.46,583.92,1224.67,7550.28,7550.28,1573.46,1957.61,1045.11,20762.95,20615.40,20249.41,967.37,991.61,20577.48,1941.79,13183.55,20325.99,12082.12,907.91,799.78,575.75,21235.48,455.08,410.90,864.92,566.72,19595.22,365.20,193.64,1129.17,632.97,1179.22,664.74,19737.58,87.46
2007-11-18,RMA,cache,4,11172.00,1467.00,6924.91,2477.51,3552.24,1.00,0.00,690.30,1.91,2.96,11487.67,4598.54,4598.54,909.01,18892.91,625.08,1214.01,6990.20,6990.20,1565.44,1580.89,1043.08,20527.03,20547.23,19862.77,955.78,979.70,20539.26,1837.68,12435.94,20142.70,12124.14,908.67,798.47,602.89,20593.80,448.62,414.28,869.99,530.55,19730.09,313.77,195.01,974.69,641.77,1124.00,681.80,19721.88,86.37
2007-11-19,RMA,cache,4,11050.00,1470.00,6919.69,2407.68,3514.39,1.00,0.00,697.89,1.90,2.96,11371.76,4464.48,4464.48,906.65,18899.38,653.63,1212.07,6893.83,6893.83,1563.93,1471.96,1054.30,20353.12,20439.77,19677.29,956.78,979.55,20484.34,1812.69,12222.32,20012.50,12311.57,905.92,799.51,632.96,20518.52,444.70,417.26,875.54,526.59,19800.04,299.82,195.37,893.39,653.59,1097.10,687.91,19709.89,85.82
2007-11-20,RMA,cache,4,11241.00,1480.43,6985.00,2429.31,3596.18,1.00,0.00,702.32,2.18,2.84,11530.06,4319.71,4319.71,909.72,18885.02,671.39,1214.08,6809.02,6809.02,1560.73,1400.54,1042.83,20266.91,20314.21,19681.44,967.49,989.69,20411.69,1786.42,11990.88,19965.56,12435.40,908.90,802.29,658.46,20327.94,440.37,421.10,881.44,523.32,19817.26,290.75,195.14,892.30,664.56,1109.29,695.48,19691.04,85.64
2007-11-21,RMA,cache,4,11228.00,1441.36,7892.00,2350.83,2727.99,1.00,0.00,705.11,2.79,2.87,11529.46,4449.01,4449.01,920.27,18919.95,681.54,1223.28,7028.92,7028.92,1566.61,1519.48,1048.34,20260.36,20208.53,19760.45,976.14,996.45,20331.97,1835.85,12344.48,19979.95,12716.78,919.25,804.69,675.03,20703.80,438.57,424.79,887.37,553.15,19807.77,307.75,196.27,946.53,671.97,1129.44,701.74,19686.59,85.52
2007-11-22,RMA,cache,4,10739.00,1422.61,7621.00,2432.10,2386.64,1.00,0.00,709.52,3.84,2.94,11017.13,4906.72,4906.72,921.81,18993.76,684.37,1247.46,7718.35,7718.35,1589.75,1875.74,1081.00,20412.99,20161.95,19960.30,983.26,1003.86,20266.00,1963.88,13258.07,20095.29,13071.83,920.87,807.44,685.79,21548.48,453.76,427.17,893.03,613.18,19799.74,366.57,197.09,1094.11,673.06,1202.32,704.79,19709.55,86.42
2007-11-23,RMA,cache,4,10819.00,1442.00,7623.00,2417.45,2472.19,1.00,0.00,714.63,5.14,2.96,11070.65,5386.40,5386.40,930.38,19083.04,684.05,1274.90,8592.00,8592.00,1621.43,2345.81,1069.64,20730.70,20223.84,20315.73,1000.39,1020.99,20249.88,2099.58,14223.90,20332.15,13392.94,928.70,819.56,693.99,22387.02,480.88,429.24,898.23,690.79,19807.09,461.74,198.62,1310.37,676.52,1310.97,708.07,19770.13,87.73
2007-11-24,RMA,cache,4,10899.00,1442.27,6487.00,2483.21,3617.72,1.00,0.00,720.52,6.28,3.01,11145.66,5872.00,5872.00,939.55,19200.87,685.54,1305.09,9402.11,9402.11,1656.14,2871.71,1108.12,21169.72,20418.49,20787.78,1000.05,1017.66,20316.92,2238.52,15098.34,20673.75,13508.22,937.73,825.54,700.37,23162.91,513.22,431.88,903.05,753.52,19851.75,594.13,197.66,1573.74,687.21,1448.69,712.62,19888.23,88.65
2007-11-25,RMA,cache,4,10440.00,1438.10,6707.00,2378.51,3018.75,1.00,0.00,720.66,6.96,3.11,10666.17,6509.68,6509.68,934.49,19354.84,685.43,1359.79,10225.33,10225.33,1705.76,3416.89,1222.39,21715.52,20739.10,21430.05,1016.51,1037.88,20480.69,2438.99,16026.79,21119.70,13477.00,933.61,818.30,705.22,23976.65,557.19,433.68,907.74,800.16,19956.35,737.19,195.46,1868.41,690.50,1614.60,718.16,20071.97,89.67
2007-11-26,RMA,cache,4,10357.00,1426.88,6999.00,2338.83,2683.20,1.00,0.00,720.48,6.87,2.96,10594.15,6688.88,6688.88,939.54,19480.42,687.63,1414.26,10422.65,10422.65,1748.82,3544.99,1291.18,22108.64,21112.68,21875.69,1048.92,1073.72,20710.85,2528.30,16213.92,21457.83,13443.04,938.13,813.12,709.49,24041.06,587.37,436.20,912.51,810.32,20103.48,758.72,196.23,1993.43,693.44,1721.29,721.62,20258.75,90.38
2007-11-27,RMA,cache,4,10484.00,1413.48,6635.00,2442.56,3074.63,1.00,0.00,720.46,6.21,2.87,10738.72,6465.09,6465.09,961.64,19575.45,695.56,1447.10,9963.26,9963.26,1775.12,3266.23,1315.29,22196.83,21401.36,21898.33,1083.56,1110.51,20942.65,2485.37,15814.40,21557.55,13368.76,959.60,815.10,714.03,23594.40,592.44,440.00,917.43,784.47,20258.98,668.20,194.68,1889.76,695.04,1695.76,721.48,20395.92,89.93
2007-11-28,RMA,cache,4,10611.00,1403.00,6716.34,2421.72,3153.86,1.00,0.00,722.46,5.19,2.80,10888.93,6229.44,6229.44,994.38,19663.97,702.75,1466.95,9543.64,9543.64,1791.48,3007.48,1318.20,22124.64,21546.74,21726.47,1116.84,1144.20,21116.65,2439.88,15445.20,21530.81,13372.43,991.94,828.72,717.62,23269.06,590.02,443.98,922.43,765.14,20399.45,606.92,192.59,1778.19,701.49,1650.16,721.54,20488.23,89.72
2007-11-29,RMA,cache,4,10376.00,1397.00,6803.58,2384.16,2858.37,1.00,0.00,723.36,4.09,2.93,10649.11,6082.94,6082.94,1028.15,19753.33,709.02,1482.31,9173.72,9173.72,1807.44,2775.24,1329.86,21980.23,21582.48,21498.40,1137.96,1165.63,21227.19,2402.42,15223.47,21448.11,13481.55,1025.82,848.70,719.91,23121.65,584.43,447.88,927.35,746.77,20514.45,540.40,195.63,1636.03,708.03,1593.24,722.53,20553.73,89.06
2007-11-30,RMA,cache,4,10078.00,1405.79,7296.57,2395.67,2106.69,1.00,1.00,729.51,2.97,3.01,10393.15,6107.79,6107.79,1058.71,19741.59,711.83,1501.45,9321.09,9321.09,1831.43,2654.49,1349.97,21869.00,21565.29,21421.39,1158.44,1187.64,21288.01,2425.98,15266.06,21366.50,12787.91,1057.13,874.90,720.91,23173.47,585.93,450.91,932.39,753.36,20609.86,501.01,196.10,1533.90,718.76,1569.61,723.82,20599.03,89.24
2007-12-01,RMA,cache,4,9866.00,1409.00,6499.57,2330.30,2760.26,1.00,1.00,728.37,2.21,3.09,10181.14,5991.75,5991.75,1082.25,19114.93,715.70,1520.87,9513.04,9513.04,1855.44,2479.98,1369.91,21773.41,21531.13,21539.46,1176.20,1204.87,21315.54,2403.96,15171.67,21208.63,9790.96,1078.82,905.42,721.86,23126.06,586.80,454.81,938.02,736.93,20664.72,458.81,195.63,1446.75,732.17,1565.35,727.06,20584.40,89.19
2007-12-02,RMA,cache,4,9866.00,1409.00,6619.57,2252.12,2681.31,1.00,1.00,725.19,1.84,2.91,10144.00,5620.30,5620.30,1097.23,17574.07,720.45,1535.45,9020.49,9020.49,1865.27,2146.27,1399.94,21625.70,21476.50,21534.57,1174.09,1201.93,21313.75,2302.33,14508.35,20915.18,8918.42,1093.87,910.06,723.38,22486.49,588.22,460.62,945.41,667.68,20636.49,395.94,197.32,1353.73,742.60,1552.86,731.14,20462.87,88.95
2007-12-03,RMA,cache,4,9921.00,1356.50,6113.00,2247.07,3201.13,1.00,1.00,722.68,1.71,2.89,10204.70,5488.48,5488.48,1095.43,15733.14,724.82,1550.31,8603.87,8603.87,1882.70,1885.43,1427.65,21456.17,21383.60,21518.25,1174.94,1205.65,21291.64,2278.69,14170.70,20515.97,8500.46,1093.49,903.35,726.06,22212.46,594.02,465.30,955.15,633.55,20505.98,363.67,196.65,1266.61,755.58,1518.70,728.48,20246.88,87.91
2007-12-04,RMA,cache,4,9948.50,1357.50,6026.00,2279.01,3380.19,1.00,1.00,719.41,1.87,2.75,10327.70,5449.82,5449.82,1100.65,14171.35,726.07,1563.56,8512.35,8512.35,1899.89,1780.84,1428.07,21272.35,21245.59,21547.55,1209.46,1240.67,21240.04,2283.17,14039.57,19970.46,8168.93,1097.61,919.91,729.03,22093.27,586.16,468.98,966.42,648.66,20260.70,352.77,195.93,1246.57,753.66,1511.48,726.59,19897.66,87.85
2007-12-05,RMA,cache,4,9976.00,1350.00,6790.00,2044.54,2864.26,1.00,1.00,731.28,2.26,2.89,10348.80,5746.97,5746.97,1126.98,13140.96,725.38,1585.26,8936.36,8936.36,1933.46,1959.59,1430.47,21155.43,21035.86,21519.64,1247.72,1277.96,21135.65,2381.63,14679.00,19574.35,8057.02,1122.90,936.93,730.19,22688.52,578.15,470.33,979.09,709.58,19844.68,385.98,196.60,1269.06,769.72,1485.82,722.22,19394.38,87.85
2007-12-06,RMA,cache,4,10118.00,1345.56,5804.00,2147.80,3859.08,1.00,1.00,728.52,2.79,3.16,10465.32,6476.02,6476.02,1158.96,12503.11,723.14,1628.10,10113.27,10113.27,1991.98,2550.74,1469.29,21254.87,20794.83,21731.60,1274.10,1302.60,20978.77,2604.27,16057.02,19458.19,8408.31,1154.89,954.75,729.75,23937.72,594.05,470.76,992.92,800.38,19273.74,483.77,196.71,1462.78,780.56,1563.13,725.83,18856.45,89.20
2007-12-07,RMA,cache,4,11223.00,1364.00,7190.48,1398.49,4343.45,1.00,1.00,717.39,3.49,3.40,11568.41,7525.32,7525.32,1191.73,11937.05,719.41,1698.76,11540.44,11540.44,2087.32,3318.65,1557.43,21497.10,20336.36,22223.94,1315.17,1346.73,20762.86,2974.75,17556.83,19425.38,9339.04,1189.75,982.24,730.55,25183.65,642.13,469.53,1008.26,929.50,18183.11,605.27,197.98,1749.45,777.36,1705.53,734.81,18344.57,90.41
2007-12-08,RMA,cache,4,14488.00,1479.52,8584.48,238.83,7564.22,1.00,1.00,712.65,3.95,2.77,14908.00,7156.97,7156.97,1222.65,11067.36,716.56,1745.78,11111.72,11111.72,2134.10,3074.38,1556.79,21157.18,19334.23,22343.09,1363.56,1397.35,20363.14,2935.53,16894.29,18608.16,10601.68,1220.85,1037.36,737.97,24357.96,668.87,472.27,1025.25,873.35,16221.46,538.77,200.27,1852.67,769.89,1810.68,730.24,17757.45,91.80
2007-12-09,RMA,cache,4,14816.00,1562.86,9570.48,208.65,7065.01,1.00,1.00,701.85,4.22,2.72,15281.28,6279.31,6279.31,1267.13,10753.36,719.12,1742.33,9698.12,9698.12,2128.07,2316.73,1456.30,20572.11,18482.55,21865.37,1382.32,1412.69,19843.52,2689.09,15647.90,18042.27,9850.76,1264.56,1073.48,746.17,23297.61,645.51,477.31,1042.05,772.07,14897.14,403.27,195.86,1585.46,785.16,1673.26,721.98,16989.41,89.48
2007-12-10,RMA,cache,4,14450.00,1508.89,9819.48,366.77,6210.68,1.00,1.00,685.53,4.52,2.98,14888.04,6481.24,6481.24,1279.86,10948.82,717.19,1752.24,9898.30,9898.30,2142.67,2479.69,1482.80,20388.16,18054.34,21550.49,1374.65,1406.57,19464.12,2784.08,16047.23,18075.02,8642.38,1280.11,1101.96,748.53,23765.96,641.65,477.27,1058.68,828.52,14881.74,438.03,198.69,1523.45,818.79,1582.79,713.80,16450.25,89.35
2007-12-11,RMA,cache,4,13960.00,1478.70,8678.48,329.49,6826.23,1.00,1.00,701.37,4.31,3.11,14355.50,6531.36,6531.36,1266.33,10754.72,711.90,1753.29,10142.65,10142.65,2142.83,2589.67,1417.77,20323.97,18095.59,21376.29,1372.73,1402.99,19215.59,2799.65,16303.94,17977.04,8849.16,1265.99,1129.93,746.05,23912.67,647.72,477.22,1075.22,866.45,14880.19,456.06,210.34,1617.96,858.04,1652.43,698.90,16167.81,90.13
2007-12-12,RMA,cache,4,13490.71,1477.27,5343.58,890.68,9105.15,1.00,1.00,723.71,4.21,2.86,13862.13,5923.11,5923.11,1264.88,10364.43,705.16,1730.69,9301.92,9301.92,2121.51,2207.73,1420.62,20039.54,18505.54,21151.27,1344.66,1369.53,19018.91,2596.96,15417.74,17658.35,8940.27,1263.30,1113.55,737.63,23074.89,635.52,481.55,1090.94,809.19,15014.03,405.34,213.28,1510.65,861.87,1634.80,694.92,15853.72,89.26
2007-12-13,RMA,cache,4,13021.43,1483.18,8683.48,2108.34,4082.69,1.00,1.00,735.00,3.88,2.88,13391.33,5705.39,5705.39,1245.62,10188.98,699.78,1706.64,8711.99,8711.99,2105.98,1989.41,1455.41,19672.24,18546.45,20876.20,1322.97,1352.40,18832.48,2514.49,14928.83,17387.56,8298.00,1247.49,1098.12,724.39,22711.91,628.95,484.25,1106.65,788.41,15233.73,385.75,190.79,1357.92,849.83,1508.72,714.83,15513.46,88.37
2007-12-14,RMA,cache,4,12552.14,1480.91,8622.48,2195.26,3576.25,1.00,1.00,733.89,3.31,2.95,12913.08,5676.21,5676.21,1223.41,10023.83,701.30,1698.69,8668.67,8668.67,2095.53,1922.16,1470.31,19401.98,18381.00,20661.67,1318.62,1353.18,18647.88,2507.28,14910.79,17154.90,7917.66,1225.97,1094.86,717.59,22696.35,630.24,485.20,1123.64,810.81,15302.72,379.84,158.34,1276.10,845.26,1454.36,731.79,15236.77,88.46
2007-12-15,RMA,cache,4,12082.86,1467.37,9330.48,2167.31,2415.52,0.00,1.00,748.77,2.74,2.73,12445.94,5395.77,5395.77,1219.90,9619.96,707.74,1691.71,7978.85,7978.85,2082.82,1542.98,1477.68,18938.74,18161.21,20331.37,1316.21,1353.47,18482.24,2434.65,14221.64,16609.53,7850.30,1221.84,1074.98,721.78,22009.03,631.29,487.86,1140.63,829.41,15243.05,323.71,167.90,1138.94,837.04,1402.24,735.40,14940.53,88.13
2007-12-16,RMA,cache,4,11613.57,1452.50,7014.48,2154.02,4268.77,0.00,1.00,757.66,2.20,2.84,11984.77,5219.04,5219.04,1224.99,9339.17,716.81,1688.08,7490.16,7490.16,2073.59,1250.98,1498.28,18538.55,17846.21,19973.06,1320.27,1358.42,18261.59,2418.07,13798.70,16258.67,7249.34,1224.52,1059.74,730.85,21692.04,640.73,490.57,1157.07,887.29,15058.26,276.83,201.27,953.48,840.40,1305.54,742.30,14640.02,87.31
2007-12-17,RMA,cache,4,11144.29,1433.50,7058.48,2157.44,3729.01,0.00,0.00,765.99,1.81,3.19,11511.44,5524.76,5524.76,1238.91,9419.20,724.48,1710.26,8005.62,8005.62,2087.27,1368.73,1555.56,18534.21,17589.65,20046.01,1336.11,1373.18,18029.61,2537.97,14433.66,16471.98,6764.81,1237.43,1055.31,736.29,22420.89,682.13,490.98,1172.52,991.13,14922.96,275.72,215.03,890.56,847.21,1311.31,755.81,14501.02,87.64
2007-12-18,RMA,cache,4,10675.00,1418.00,6877.48,1716.99,3876.91,0.00,0.00,781.81,1.93,3.29,11053.39,5753.63,5753.63,1240.84,10021.40,733.83,1755.66,8290.84,8290.84,2119.68,1489.79,1625.00,18858.95,17595.13,20466.14,1343.70,1375.97,17917.11,2600.47,14473.10,17146.87,6942.26,1238.06,1045.54,744.79,22598.62,747.82,492.91,1186.18,1023.27,14941.59,276.91,218.93,1037.59,854.55,1500.05,762.77,14724.11,88.36
2007-12-19,RMA,cache,4,10660.00,1444.50,7215.48,1216.72,4088.47,0.00,0.00,792.30,2.38,3.18,11076.18,5942.03,5942.03,1254.95,10804.12,742.89,1800.78,8439.44,8439.44,2162.47,1584.12,1689.84,19401.19,17875.64,20898.40,1377.88,1412.54,17940.33,2684.96,14462.34,17839.06,7340.12,1251.97,1035.90,758.53,22602.77,818.33,494.72,1199.64,1072.59,14952.32,285.69,221.39,1137.62,849.69,1588.62,775.64,15136.01,88.61
2007-12-20,RMA,cache,4,11840.00,1512.63,7337.48,1018.78,5444.41,0.00,0.00,791.75,3.60,3.17,12288.03,6284.37,6284.37,1290.27,11678.33,751.40,1862.67,8768.90,8768.90,2227.04,1843.55,1757.31,20112.57,18396.58,21183.93,1455.38,1491.86,18121.65,2848.59,14831.35,18623.35,7713.33,1285.74,1067.51,770.42,22938.92,870.54,496.37,1211.49,1162.70,15022.96,326.25,218.92,1253.86,842.15,1569.69,790.59,15637.72,88.39
2007-12-21,RMA,cache,4,12653.00,1496.67,7258.48,484.66,6965.66,0.00,0.00,790.24,4.82,2.90,13212.13,6293.75,6293.75,1346.46,12252.78,761.35,1913.25,8825.38,8825.38,2279.74,2072.04,1778.73,20601.54,18977.14,21384.14,1528.36,1561.46,18397.77,2892.80,14761.43,19025.88,8134.81,1339.80,1112.86,784.07,22712.25,905.73,499.09,1221.36,1197.88,15094.46,349.02,215.10,1446.71,862.28,1672.01,795.68,16057.54,89.64
2007-12-22,RMA,cache,4,15095.00,1506.19,7280.48,529.98,9380.29,0.00,0.00,797.51,6.02,2.74,15684.56,5868.73,5868.73,1407.93,12686.97,775.43,1937.18,8000.30,8000.30,2291.98,1864.43,1774.83,20665.45,19379.07,21141.55,1565.08,1594.14,18686.73,2780.94,14042.35,19155.22,8397.74,1400.57,1148.02,798.20,22051.13,907.63,503.25,1229.77,1156.93,15234.94,333.66,212.08,1411.12,877.95,1646.15,793.34,16316.51,88.60
2007-12-23,RMA,cache,4,15825.50,1474.00,6767.48,745.16,10330.06,0.00,0.00,782.87,6.96,2.64,16368.70,5608.13,5608.13,1437.59,13204.54,781.43,1947.65,7531.88,7531.88,2290.09,1796.93,1787.91,20578.21,19556.63,20736.13,1580.88,1609.08,18902.76,2733.08,13645.12,19189.75,8421.55,1432.62,1164.41,806.04,21752.89,922.85,505.13,1237.23,1149.10,15611.73,334.94,210.99,1379.49,906.96,1592.91,797.22,16569.36,88.45
2007-12-24,RMA,cache,4,16556.00,1459.55,4883.48,1573.14,12032.77,0.00,0.00,751.44,7.09,2.68,17029.85,5249.48,5249.48,1447.63,13701.86,787.23,1939.72,7110.31,7110.31,2275.93,1664.20,1773.40,20395.99,19583.49,20339.57,1591.84,1618.49,19046.98,2629.99,13195.05,19147.93,8314.49,1442.01,1188.57,806.59,21423.08,926.19,507.67,1244.08,1141.15,16232.68,328.07,205.35,1329.83,935.96,1561.11,796.25,16797.19,87.97
2007-12-25,RMA,cache,4,14916.00,1435.79,4995.48,1733.90,10072.36,0.00,0.00,737.16,6.82,2.60,15365.96,4756.22,4756.22,1473.06,14028.89,788.93,1912.87,6433.36,6433.36,2247.25,1444.80,1732.54,20027.47,19492.15,19784.49,1605.49,1631.07,19101.37,2475.09,12387.91,18887.76,8146.76,1467.60,1223.49,805.61,20681.57,914.79,512.59,1253.32,1106.62,16671.14,311.84,197.34,1247.55,936.19,1509.43,772.10,16901.64,87.04
2007-12-26,RMA,cache,4,13257.00,1423.50,5965.48,2079.03,7076.12,0.00,0.00,773.31,6.10,2.64,13697.13,4385.62,4385.62,1492.28,14301.81,780.96,1886.13,5983.05,5983.05,2214.55,1279.18,1710.26,19586.80,19278.48,19187.26,1603.95,1627.69,19065.74,2350.50,11853.54,18573.04,8000.22,1488.86,1247.36,804.06,20194.12,905.86,516.15,1266.19,1099.98,16926.54,303.81,193.59,1135.99,968.50,1436.50,743.25,16938.30,85.77
2007-12-27,RMA,cache,4,12393.00,1405.71,5171.48,2154.54,6906.06,0.00,0.00,792.54,4.96,2.47,12826.37,3957.75,3957.75,1502.66,14424.81,764.42,1850.83,5395.29,5395.29,2173.55,1088.83,1673.25,19048.59,19000.40,18533.33,1596.27,1617.31,18954.97,2203.59,11023.71,18144.15,7881.60,1498.72,1277.52,794.83,19354.94,888.81,521.34,1281.60,1059.89,17039.81,291.36,193.92,1043.83,986.17,1382.26,751.69,16883.06,84.80
2007-12-28,RMA,cache,4,11676.00,1397.27,6736.48,2010.53,4749.27,0.00,0.00,801.55,3.79,2.78,12099.01,3702.62,3702.62,1501.25,14628.85,757.38,1811.73,5025.29,5025.29,2124.28,980.10,1666.01,18556.82,18658.91,17958.96,1571.93,1590.96,18781.14,2104.14,10645.38,17800.10,7888.87,1496.98,1276.96,775.39,19100.80,879.33,525.46,1298.78,1014.14,17067.15,286.54,198.70,930.61,996.49,1305.06,785.67,16831.42,83.44
2007-12-29,RMA,cache,4,11399.50,1370.95,3632.48,1787.11,7779.39,0.00,0.00,804.55,2.87,2.94,11828.03,3620.47,3620.47,1485.91,14808.81,768.98,1776.39,5004.16,5004.16,2076.42,937.32,1643.71,18263.07,18347.83,17700.51,1554.69,1573.60,18591.76,2047.34,10558.89,17608.89,8043.54,1481.67,1269.65,767.00,19074.61,879.88,528.75,1317.03,1010.80,17079.59,280.93,205.86,847.93,1000.27,1251.37,797.88,16791.17,83.53
2007-12-30,RMA,cache,4,11123.00,1368.50,2477.48,1818.86,8626.96,0.00,0.00,804.01,1.98,2.84,11554.80,3382.39,3382.39,1467.12,14817.57,786.90,1742.69,4692.35,4692.35,2034.24,822.66,1607.21,18035.00,18122.02,17513.64,1540.39,1557.56,18434.94,1943.38,9759.33,17440.39,8140.37,1461.37,1274.04,772.05,18190.95,870.54,536.65,1335.02,956.93,17073.71,265.15,209.51,822.65,987.34,1258.86,805.01,16734.63,83.18
2007-12-31,RMA,cache,4,11157.00,1370.45,2504.48,1865.77,8596.63,0.00,0.00,803.15,1.63,2.66,11596.43,2999.63,2999.63,1448.18,14713.26,800.04,1706.61,3975.40,3975.40,1991.27,699.36,1563.58,17746.01,17955.96,17161.07,1525.14,1539.26,18315.22,1814.29,8346.38,17179.95,8102.57,1441.11,1277.00,782.38,16534.11,848.27,549.58,1351.91,856.68,17033.51,247.27,208.61,843.73,955.86,1283.65,806.31,16669.81,81.82
2008-01-01,RMA,cache,4,10981.00,1350.00,2474.48,1944.68,8353.68,0.00,0.00,809.92,1.63,2.81,11422.84,2859.33,2859.33,1439.11,14780.89,803.75,1668.75,3710.21,3710.21,1950.26,677.81,1527.05,17464.39,17776.30,16783.01,1510.57,1522.26,18182.49,1754.08,8033.11,16983.30,8177.84,1431.81,1275.81,790.95,16277.55,822.55,558.25,1368.60,835.14,16940.47,247.53,211.40,799.45,963.79,1217.31,805.14,16632.88,80.49
2008-01-02,RMA,cache,4,10981.00,1350.00,2055.58,1994.42,8722.84,0.00,0.00,821.30,1.91,3.01,11422.84,3014.40,3014.40,1433.90,14972.64,803.47,1632.31,4110.07,4110.07,1911.19,782.98,1495.37,17413.93,17571.04,16661.45,1493.94,1505.47,18008.19,1751.11,8845.53,16966.28,8342.78,1427.89,1273.26,796.72,17321.72,812.83,561.52,1385.51,879.52,16877.49,259.92,215.23,763.64,998.72,1118.96,807.42,16615.93,80.58
2008-01-03,RMA,cache,4,10663.00,1302.73,2572.48,2068.47,7763.95,0.00,0.00,834.16,2.36,3.28,11102.17,3425.82,3425.82,1422.21,15199.06,804.26,1598.00,5058.91,5058.91,1872.43,1063.98,1474.36,17716.97,17398.98,16977.73,1471.42,1481.92,17818.77,1797.77,10322.31,17205.86,8561.59,1418.09,1266.91,801.49,18990.91,823.66,561.57,1401.71,948.64,16835.16,291.87,213.11,821.69,1031.79,1066.54,816.35,16627.42,82.03
2008-01-04,RMA,cache,4,10621.00,1290.00,3364.48,1878.19,7108.51,0.00,0.00,851.89,3.26,4.06,11061.19,4799.00,4799.00,1361.04,15390.42,805.77,1575.06,6833.24,6833.24,1830.49,1865.44,1504.42,18686.85,16960.62,18289.22,1414.81,1419.86,17585.85,2037.16,12869.02,17935.45,8253.85,1361.15,1218.47,807.08,21790.49,909.90,558.86,1419.16,1021.01,15715.19,464.12,210.48,1080.75,1036.77,1116.30,828.97,16720.25,83.83
2008-01-05,RMA,cache,4,11826.00,1463.75,3876.48,-1986.37,12185.20,0.00,0.00,860.88,3.43,4.15,12611.57,5619.80,5619.80,1289.22,15072.56,814.14,1587.76,8134.66,8134.66,1803.52,2302.65,1538.77,19503.02,15698.94,20179.42,1361.89,1376.69,17095.52,2158.01,14044.40,18461.99,7976.60,1290.24,1188.15,825.16,22658.24,976.12,560.14,1452.50,1008.48,11997.18,521.31,209.28,1353.16,1035.42,1277.26,850.05,16573.66,88.26
